fare_id,rider_category_id,price
779_6117,4,1.2
779_6073,5,1.2
781_6105,6,3.25
786_7447,5,2.7
777_6037,5,0.6
781_6033,5,3.25
778_6134,5,1.6
778_7572,5,1.6
785_7456,4,4.35
785_7456,2,4.35
779_6112,6,1.2
778_6155,5,0.9
780_6143,15,2.7
781_6009,6,3.25
777_6149,6,0.6
780_5967,15,1.5
784_6011,5,2.1
778_6123,4,0.9
779_6046,6,1.2
778_6123,2,0.9
777_6077,5,0.6
778_6066,6,0.9
780_6104,15,2.7
778_6156,15,1.6
778_6078,2,1.6
778_9199,4,1.6
778_6078,4,1.6
778_9199,2,1.6
779_5992,4,1.2
779_5992,2,1.2
784_6108,2,2.1
781_6034,15,1.8
784_6108,4,2.1
781_5970,15,1.8
777_7473,5,1.05
785_5986,2,2.4
777_7474,2,1.05
780_6025,5,1.5
780_6100,5,1.5
785_5986,4,2.4
777_7474,4,1.05
781_6121,15,1.8
780_5968,4,1.5
777_6157,4,1.05
781_6121,5,3.25
780_6055,5,1.5
780_5968,2,1.5
777_6157,2,1.05
777_5962,5,1.05
778_6123,2,1.6
778_6066,6,1.6
781_6088,4,3.25
781_5970,5,3.25
781_6034,5,3.25
778_6123,4,1.6
780_7454,6,2.7
785_6093,6,4.35
781_6088,2,3.25
779_6073,6,2.15
779_6045,15,1.2
780_6031,5,2.7
778_6155,5,1.6
779_6152,15,2.15
780_6103,5,1.5
784_5983,15,2.4
784_6004,15,2.4
780_5998,15,2.7
784_5977,5,2.4
778_6078,4,0.9
778_9199,2,0.9
778_6078,2,0.9
778_9199,4,0.9
779_6113,5,2.15
778_6156,15,0.9
779_6127,15,2.15
