trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
37887A1162B2143,,,757250,17,Downtown Santa Rosa (Cloverdale),0,0,23.80330354
37887A1162B2143,,,757211,18,Downtown Santa Rosa (Cloverdale),0,0,24.04179247
37887A1162B2143,07:20:00,07:20:00,757210,19,Downtown Santa Rosa (Cloverdale),0,0,24.09252149
37887A1162B2143,,,757212,20,Downtown Santa Rosa (Cloverdale),0,0,24.3226934
37887A1162B2143,,,757275,21,Downtown Santa Rosa (Cloverdale),0,0,31.37477555
37887A1162B2143,07:32:00,07:32:00,757276,22,Downtown Santa Rosa (Cloverdale),0,0,31.50516015
37887A1162B2143,07:33:00,07:33:00,757284,23,Downtown Santa Rosa (Cloverdale),0,0,32.04547535
37887A1162B2143,,,757285,24,Downtown Santa Rosa (Cloverdale),0,0,32.24184448
37887A1162B2143,,,757286,25,Downtown Santa Rosa (Cloverdale),0,0,32.35425622
37887A1162B2143,,,757288,26,Downtown Santa Rosa (Cloverdale),0,0,32.52393308
37887A1162B2143,,,757289,27,Downtown Santa Rosa (Cloverdale),0,0,32.66210917
37887A1162B2143,,,757290,28,Downtown Santa Rosa (Cloverdale),0,0,32.92355383
37887A1162B2143,07:40:00,07:40:00,757291,29,Downtown Santa Rosa (Cloverdale),0,0,33.29645537
37887A1162B2143,,,757292,30,Downtown Santa Rosa (Cloverdale),0,0,33.4984825
37887A1162B2143,,,757293,31,Downtown Santa Rosa (Cloverdale),0,0,33.70103629
37887A1162B2143,,,757294,32,Downtown Santa Rosa (Cloverdale),0,0,34.00323905
37887A1162B2143,,,757295,33,Downtown Santa Rosa (Cloverdale),0,0,34.21007721
37887A1162B2143,07:47:00,07:47:00,757068,34,Downtown Santa Rosa (Cloverdale),0,0,34.47659443
36105A1162B2143,06:15:00,06:15:00,757720,1,Downtown Santa Rosa County Center,0,0,0
36105A1162B2143,06:20:00,06:20:00,757717,2,Downtown Santa Rosa County Center,0,0,0.57755303
36105A1162B2143,,,757657,3,Downtown Santa Rosa County Center,0,0,0.72858048
36105A1162B2143,06:21:00,06:21:00,757658,4,Downtown Santa Rosa County Center,0,0,0.90822179
36105A1162B2143,,,761168,5,Downtown Santa Rosa County Center,0,0,1.13909245
36105A1162B2143,,,757659,6,Downtown Santa Rosa County Center,0,0,1.37313398
36105A1162B2143,,,757660,7,Downtown Santa Rosa County Center,0,0,1.65776798
36105A1162B2143,,,757661,8,Downtown Santa Rosa County Center,0,0,2.35626364
36105A1162B2143,,,757662,9,Downtown Santa Rosa County Center,0,0,2.9671193
36105A1162B2143,,,757663,10,Downtown Santa Rosa County Center,0,0,3.44330219
36105A1162B2143,06:29:00,06:29:00,757664,11,Downtown Santa Rosa County Center,0,0,3.8458888
36105A1162B2143,,,757665,12,Downtown Santa Rosa County Center,0,0,4.32201062
36105A1162B2143,,,757666,13,Downtown Santa Rosa County Center,0,0,4.88572205
36105A1162B2143,,,757667,14,Downtown Santa Rosa County Center,0,0,5.27921812
36105A1162B2143,06:33:00,06:33:00,757668,15,Downtown Santa Rosa County Center,0,0,5.59751097
36105A1162B2143,,,757669,16,Downtown Santa Rosa County Center,0,0,6.14317526
36105A1162B2143,,,757670,17,Downtown Santa Rosa County Center,0,0,6.59351273
36105A1162B2143,,,757671,18,Downtown Santa Rosa County Center,0,0,7.04696291
36105A1162B2143,,,757672,19,Downtown Santa Rosa County Center,0,0,7.27547954
36105A1162B2143,,,757673,20,Downtown Santa Rosa County Center,0,0,7.6920869
36105A1162B2143,,,757674,21,Downtown Santa Rosa County Center,0,0,8.38525455
36105A1162B2143,,,757675,22,Downtown Santa Rosa County Center,0,0,8.52816947
36105A1162B2143,06:42:00,06:42:00,757676,23,Downtown Santa Rosa County Center,0,0,8.73473495
36105A1162B2143,,,757677,24,Downtown Santa Rosa County Center,0,0,8.83716221
36105A1162B2143,,,757678,25,Downtown Santa Rosa County Center,0,0,8.97620474
36105A1162B2143,,,757679,26,Downtown Santa Rosa County Center,0,0,9.11994872
36105A1162B2143,,,757680,27,Downtown Santa Rosa County Center,0,0,9.4856026
36105A1162B2143,,,757687,28,Downtown Santa Rosa County Center,0,0,9.90274257
36105A1162B2143,,,757688,29,Downtown Santa Rosa County Center,0,0,10.21497234
36105A1162B2143,06:48:00,06:48:00,757689,30,Downtown Santa Rosa County Center,0,0,10.439275
36105A1162B2143,,,757693,31,Downtown Santa Rosa County Center,0,0,10.59822482
36105A1162B2143,,,757694,32,Downtown Santa Rosa County Center,0,0,10.94445291
