route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
397-137,118-C-Weekday-50,8604067-118-C-Weekday-50,"Palo Alto Transit Center",3971003,1,,3970258
397-137,118-C-Weekday-50,8604068-118-C-Weekday-50,"Palo Alto Transit Center",3971005,1,,3970258
397-137,118-C-Weekday-50,8604069-118-C-Weekday-50,"Palo Alto Transit Center",3971007,1,,3970258
294-137,118-C-Weekday-50,8604070-118-C-Weekday-50,"San Mateo Medical Center",2941012,0,,2940064
294-137,118-C-Weekday-50,8604071-118-C-Weekday-50,"San Mateo Medical Center",2941014,0,,2940064
294-137,118-C-Weekday-50,8604072-118-C-Weekday-50,"San Mateo Medical Center",2941016,0,,2940064
294-137,118-C-Weekday-50,8604073-118-C-Weekday-50,"San Mateo Medical Center",2941018,0,,2940064
294-137,118-C-Weekday-50,8604074-118-C-Weekday-50,"San Mateo Medical Center",2941020,0,,2940064
294-137,118-C-Weekday-50,8604075-118-C-Weekday-50,"San Mateo Medical Center",2941022,0,,2940064
294-137,118-C-Weekday-50,8604076-118-C-Weekday-50,"San Mateo Medical Center",2941024,0,,2940064
397-137,118-C-Weekday-50,8604077-118-C-Weekday-50,"San Francisco",3971002,0,,3970278
397-137,118-C-Weekday-50,8604078-118-C-Weekday-50,"San Francisco",3971004,0,,3970278
397-137,118-C-Weekday-50,8604079-118-C-Weekday-50,"San Francisco",3971006,0,,3970278
297-137,118-C-Weekday-50,8604080-118-C-Weekday-50,"Redwood City Transit Center",2971002,0,,2970063
297-137,118-C-Weekday-50,8604081-118-C-Weekday-50,"Redwood City Transit Center",2971004,0,,2970063
297-137,118-C-Weekday-50,8604082-118-C-Weekday-50,"Redwood City Transit Center",2971006,0,,2970063
297-137,118-C-Weekday-50,8604083-118-C-Weekday-50,"Redwood City Transit Center",2971008,0,,2970063
292-137,118-C-Weekday-50,8604084-118-C-Weekday-50,"SF Airport",2921007,1,,2920160
292-137,118-C-Weekday-50,8604085-118-C-Weekday-50,"SF Airport",2921011,1,,2920160
292-137,118-C-Weekday-50,8604086-118-C-Weekday-50,"SF Airport",2921015,1,,2920160
292-137,118-C-Weekday-50,8604087-118-C-Weekday-50,"SF Airport",2921019,1,,2920160
110-137,118-C-Weekday-50,8604088-118-C-Weekday-50,"Daly City BART",1101002,0,,1100072
110-137,118-C-Weekday-50,8604089-118-C-Weekday-50,"Daly City BART",1101004,0,,1100072
112-137,118-C-Weekday-50,8604090-118-C-Weekday-50,"Colma BART",1121004,0,,1120081
118-137,118-C-Weekday-50,8604091-118-C-Weekday-50,"Colma BART",1181002,0,,1180012
110-137,118-C-Weekday-50,8604092-118-C-Weekday-50,"Daly City BART",1101006,0,,1100072
118-137,118-C-Weekday-50,8604093-118-C-Weekday-50,"Colma BART",1181004,0,,1180012
110-137,118-C-Weekday-50,8604094-118-C-Weekday-50,"Daly City BART",1101008,0,,1100072
112-137,118-C-Weekday-50,8604095-118-C-Weekday-50,"Colma BART",1121006,0,,1120081
110-137,118-C-Weekday-50,8604096-118-C-Weekday-50,"Daly City BART",1101010,0,,1100072
118-137,118-C-Weekday-50,8604097-118-C-Weekday-50,"Colma BART",1181006,0,,1180012
110-137,118-C-Weekday-50,8604098-118-C-Weekday-50,"Daly City BART",1101012,0,,1100072
112-137,118-C-Weekday-50,8604099-118-C-Weekday-50,"Colma BART",1121008,0,,1120081
110-137,118-C-Weekday-50,8604100-118-C-Weekday-50,"Daly City BART",1101014,0,,1100072
112-137,118-C-Weekday-50,8604101-118-C-Weekday-50,"Colma BART",1121010,0,,1120081
110-137,118-C-Weekday-50,8604102-118-C-Weekday-50,"Daly City BART",1101016,0,,1100072
112-137,118-C-Weekday-50,8604103-118-C-Weekday-50,"Colma BART",1121012,0,,1120081
110-137,118-C-Weekday-50,8604104-118-C-Weekday-50,"Daly City BART",1101018,0,,1100072
112-137,118-C-Weekday-50,8604105-118-C-Weekday-50,"Colma BART",1121014,0,,1120081
110-137,118-C-Weekday-50,8604106-118-C-Weekday-50,"Daly City BART",1101020,0,,1100072
112-137,118-C-Weekday-50,8604107-118-C-Weekday-50,"Colma BART",1121016,0,,1120081
110-137,118-C-Weekday-50,8604108-118-C-Weekday-50,"Daly City BART",1101024,0,,1100072
112-137,118-C-Weekday-50,8604109-118-C-Weekday-50,"Colma BART",1121018,0,,1120081
110-137,118-C-Weekday-50,8604110-118-C-Weekday-50,"Daly City BART",1101026,0,,1100072
112-137,118-C-Weekday-50,8604111-118-C-Weekday-50,"Colma BART",1121020,0,,1120081
110-137,118-C-Weekday-50,8604112-118-C-Weekday-50,"Daly City BART",1101030,0,,1100072
112-137,118-C-Weekday-50,8604113-118-C-Weekday-50,"Colma BART",1121024,0,,1120081
110-137,118-C-Weekday-50,8604114-118-C-Weekday-50,"Daly City BART",1101038,0,,1100072
110-137,118-C-Weekday-50,8604115-118-C-Weekday-50,"Daly City BART",1101040,0,,1100072
112-137,118-C-Weekday-50,8604116-118-C-Weekday-50,"Colma BART",1121026,0,,1120081
110-137,118-C-Weekday-50,8604117-118-C-Weekday-50,"Daly City BART",1101042,0,,1100072
118-137,118-C-Weekday-50,8604118-118-C-Weekday-50,"Colma BART",1181008,0,,1180012
110-137,118-C-Weekday-50,8604119-118-C-Weekday-50,"Daly City BART",1101044,0,,1100072
112-137,118-C-Weekday-50,8604120-118-C-Weekday-50,"Colma BART",1121028,0,,1120081
110-137,118-C-Weekday-50,8604121-118-C-Weekday-50,"Daly City BART",1101046,0,,1100072
118-137,118-C-Weekday-50,8604122-118-C-Weekday-50,"Colma BART",1181010,0,,1180012
110-137,118-C-Weekday-50,8604123-118-C-Weekday-50,"Daly City BART",1101048,0,,1100072
112-137,118-C-Weekday-50,8604124-118-C-Weekday-50,"Colma BART",1121030,0,,1120081
110-137,118-C-Weekday-50,8604125-118-C-Weekday-50,"Daly City BART",1101050,0,,1100072
112-137,118-C-Weekday-50,8604126-118-C-Weekday-50,"Colma BART",1121032,0,,1120081
110-137,118-C-Weekday-50,8604127-118-C-Weekday-50,"Daly City BART",1101052,0,,1100072
110-137,118-C-Weekday-50,8604128-118-C-Weekday-50,"Daly City BART",1101054,0,,1100072
110-137,118-C-Weekday-50,8604129-118-C-Weekday-50,"Daly City BART",1101056,0,,1100072
297-137,118-C-Weekday-50,8604130-118-C-Weekday-50,"Palo Alto Transit Center",2971001,1,,2970371
274-137,118-C-Weekday-50,8604131-118-C-Weekday-50,"Cañada College",2741001,1,,2740005
274-137,118-C-Weekday-50,8604132-118-C-Weekday-50,"Cañada College",2741003,1,,2740005
274-137,118-C-Weekday-50,8604133-118-C-Weekday-50,"Cañada College",2741005,1,,2740005
274-137,118-C-Weekday-50,8604134-118-C-Weekday-50,"Cañada College",2741007,1,,2740005
274-137,118-C-Weekday-50,8604135-118-C-Weekday-50,"Cañada College",2741009,1,,2740005
274-137,118-C-Weekday-50,8604136-118-C-Weekday-50,"Cañada College",2741011,1,,2740005
274-137,118-C-Weekday-50,8604137-118-C-Weekday-50,"Cañada College",2741013,1,,2740005
274-137,118-C-Weekday-50,8604138-118-C-Weekday-50,"Cañada College",2741015,1,,2740005
398-137,118-C-Weekday-50,8604139-118-C-Weekday-50,"San Bruno BART",3981002,0,,3980015
274-137,118-C-Weekday-50,8604140-118-C-Weekday-50,"Cañada College",2741017,1,,2740005
398-137,118-C-Weekday-50,8604141-118-C-Weekday-50,"San Bruno BART",3981004,0,,3980015
274-137,118-C-Weekday-50,8604142-118-C-Weekday-50,"Cañada College",2741021,1,,2740005
274-137,118-C-Weekday-50,8604143-118-C-Weekday-50,"Cañada College",2741023,1,,2740005
398-137,118-C-Weekday-50,8604144-118-C-Weekday-50,"San Bruno BART",3981006,0,,3980015
274-137,118-C-Weekday-50,8604145-118-C-Weekday-50,"Cañada College",2741025,1,,2740005
274-137,118-C-Weekday-50,8604146-118-C-Weekday-50,"Cañada College",2741027,1,,2740005
398-137,118-C-Weekday-50,8604147-118-C-Weekday-50,"San Bruno BART",3981008,0,,3980015
274-137,118-C-Weekday-50,8604148-118-C-Weekday-50,"Cañada College",2741029,1,,2740005
274-137,118-C-Weekday-50,8604149-118-C-Weekday-50,"Cañada College",2741031,1,,2740005
398-137,118-C-Weekday-50,8604150-118-C-Weekday-50,"San Bruno BART",3981010,0,,3980015
274-137,118-C-Weekday-50,8604151-118-C-Weekday-50,"Cañada College",2741033,1,,2740005
274-137,118-C-Weekday-50,8604152-118-C-Weekday-50,"Cañada College",2741035,1,,2740005
398-137,118-C-Weekday-50,8604153-118-C-Weekday-50,"San Bruno BART",3981012,0,,3980015
274-137,118-C-Weekday-50,8604154-118-C-Weekday-50,"Cañada College",2741037,1,,2740005
274-137,118-C-Weekday-50,8604155-118-C-Weekday-50,"Cañada College",2741039,1,,2740005
398-137,118-C-Weekday-50,8604156-118-C-Weekday-50,"San Bruno BART",3981014,0,,3980015
274-137,118-C-Weekday-50,8604157-118-C-Weekday-50,"Cañada College",2741041,1,,2740005
398-137,118-C-Weekday-50,8604158-118-C-Weekday-50,"San Bruno BART",3981016,0,,3980015
274-137,118-C-Weekday-50,8604159-118-C-Weekday-50,"Cañada College",2741043,1,,2740005
274-137,118-C-Weekday-50,8604160-118-C-Weekday-50,"Cañada College",2741045,1,,2740005
398-137,118-C-Weekday-50,8604161-118-C-Weekday-50,"San Bruno BART",3981018,0,,3980015
274-137,118-C-Weekday-50,8604162-118-C-Weekday-50,"Cañada College",2741047,1,,2740005
274-137,118-C-Weekday-50,8604163-118-C-Weekday-50,"Cañada College",2741049,1,,2740005
398-137,118-C-Weekday-50,8604164-118-C-Weekday-50,"San Bruno BART",3981020,0,,3980015
274-137,118-C-Weekday-50,8604165-118-C-Weekday-50,"Cañada College",2741051,1,,2740005
274-137,118-C-Weekday-50,8604166-118-C-Weekday-50,"Cañada College",2741053,1,,2740005
398-137,118-C-Weekday-50,8604167-118-C-Weekday-50,"San Bruno BART",3981022,0,,3980015
274-137,118-C-Weekday-50,8604168-118-C-Weekday-50,"Cañada College",2741055,1,,2740005
398-137,118-C-Weekday-50,8604169-118-C-Weekday-50,"San Bruno BART",3981024,0,,3980015
274-137,118-C-Weekday-50,8604170-118-C-Weekday-50,"Cañada College",2741057,1,,2740005
398-137,118-C-Weekday-50,8604171-118-C-Weekday-50,"San Bruno BART",3981026,0,,3980015
274-137,118-C-Weekday-50,8604172-118-C-Weekday-50,"Cañada College",2741059,1,,2740005
398-137,118-C-Weekday-50,8604173-118-C-Weekday-50,"San Bruno BART",3981028,0,,3980015
274-137,118-C-Weekday-50,8604174-118-C-Weekday-50,"Cañada College",2741061,1,,2740005
294-137,118-C-Weekday-50,8604175-118-C-Weekday-50,"Main/Poplar",2941001,1,,2940075
294-137,118-C-Weekday-50,8604176-118-C-Weekday-50,"Main/Poplar",2941003,1,,2940075
294-137,118-C-Weekday-50,8604177-118-C-Weekday-50,"Main/Poplar",2941005,1,,2940075
294-137,118-C-Weekday-50,8604178-118-C-Weekday-50,"Main/Poplar",2941007,1,,2940075
294-137,118-C-Weekday-50,8604179-118-C-Weekday-50,"Main/Poplar",2941009,1,,2940075
274-137,118-C-Weekday-50,8604180-118-C-Weekday-50,"Cañada College",2741019,1,,2740005
292-137,118-C-Weekday-50,8604181-118-C-Weekday-50,"San Francisco",2921046,0,,2920949
292-137,118-C-Weekday-50,8604182-118-C-Weekday-50,"San Francisco",2921032,0,,2920949
292-137,118-C-Weekday-50,8604183-118-C-Weekday-50,"San Francisco",2921002,0,,2920949
292-137,118-C-Weekday-50,8604184-118-C-Weekday-50,"San Francisco",2921022,0,,2920949
292-137,118-C-Weekday-50,8604185-118-C-Weekday-50,"San Francisco",2921042,0,,2920949
292-137,118-C-Weekday-50,8604186-118-C-Weekday-50,"San Francisco",2921050,0,,2920949
292-137,118-C-Weekday-50,8604187-118-C-Weekday-50,"San Francisco",2921066,0,,2920949
292-137,118-C-Weekday-50,8604188-118-C-Weekday-50,"San Francisco",2921078,0,,2920949
292-137,118-C-Weekday-50,8604189-118-C-Weekday-50,"San Francisco",2921088,0,,2920949
292-137,118-C-Weekday-50,8604190-118-C-Weekday-50,"San Francisco",2921092,0,,2920949
292-137,118-C-Weekday-50,8604191-118-C-Weekday-50,"San Francisco",2921020,0,,2920948
292-137,118-C-Weekday-50,8604192-118-C-Weekday-50,"San Francisco",2921068,0,,2920948
292-137,118-C-Weekday-50,8604193-118-C-Weekday-50,"San Francisco",2921010,0,,2920949
292-137,118-C-Weekday-50,8604194-118-C-Weekday-50,"San Francisco",2921036,0,,2920949
292-137,118-C-Weekday-50,8604195-118-C-Weekday-50,"San Francisco",2921034,0,,2920949
292-137,118-C-Weekday-50,8604196-118-C-Weekday-50,"San Francisco",2921080,0,,2920949
292-137,118-C-Weekday-50,8604197-118-C-Weekday-50,"San Francisco",2921074,0,,2920949
292-137,118-C-Weekday-50,8604198-118-C-Weekday-50,"San Francisco",2921084,0,,2920949
292-137,118-C-Weekday-50,8604199-118-C-Weekday-50,"San Francisco",2921012,0,,2920948
292-137,118-C-Weekday-50,8604200-118-C-Weekday-50,"San Francisco",2921048,0,,2920949
292-137,118-C-Weekday-50,8604201-118-C-Weekday-50,"San Francisco",2921040,0,,2920949
292-137,118-C-Weekday-50,8604202-118-C-Weekday-50,"San Francisco",2921006,0,,2920949
292-137,118-C-Weekday-50,8604203-118-C-Weekday-50,"San Francisco",2921018,0,,2920949
292-137,118-C-Weekday-50,8604204-118-C-Weekday-50,"San Francisco",2921014,0,,2920949
292-137,118-C-Weekday-50,8604205-118-C-Weekday-50,"San Francisco",2921044,0,,2920949
292-137,118-C-Weekday-50,8604206-118-C-Weekday-50,"San Francisco",2921038,0,,2920949
292-137,118-C-Weekday-50,8604207-118-C-Weekday-50,"San Francisco",2921052,0,,2920949
292-137,118-C-Weekday-50,8604208-118-C-Weekday-50,"San Francisco",2921054,0,,2920949
292-137,118-C-Weekday-50,8604209-118-C-Weekday-50,"San Francisco",2921062,0,,2920949
292-137,118-C-Weekday-50,8604210-118-C-Weekday-50,"San Francisco",2921060,0,,2920949
292-137,118-C-Weekday-50,8604211-118-C-Weekday-50,"San Francisco",2921028,0,,2920949
292-137,118-C-Weekday-50,8604212-118-C-Weekday-50,"San Francisco",2921030,0,,2920949
292-137,118-C-Weekday-50,8604213-118-C-Weekday-50,"San Francisco",2921026,0,,2920949
292-137,118-C-Weekday-50,8604214-118-C-Weekday-50,"San Francisco",2921016,0,,2920948
292-137,118-C-Weekday-50,8604215-118-C-Weekday-50,"San Francisco",2921090,0,,2920949
292-137,118-C-Weekday-50,8604216-118-C-Weekday-50,"San Francisco",2921004,0,,2920949
292-137,118-C-Weekday-50,8604217-118-C-Weekday-50,"San Francisco",2921024,0,,2920948
292-137,118-C-Weekday-50,8604218-118-C-Weekday-50,"San Francisco",2921064,0,,2920948
292-137,118-C-Weekday-50,8604219-118-C-Weekday-50,"San Francisco",2921072,0,,2920948
292-137,118-C-Weekday-50,8604220-118-C-Weekday-50,"San Francisco",2921076,0,,2920948
292-137,118-C-Weekday-50,8604221-118-C-Weekday-50,"San Francisco",2921082,0,,2920949
292-137,118-C-Weekday-50,8604222-118-C-Weekday-50,"San Francisco",2921086,0,,2920949
292-137,118-C-Weekday-50,8604223-118-C-Weekday-50,"San Francisco",2921008,0,,2920949
292-137,118-C-Weekday-50,8604224-118-C-Weekday-50,"San Francisco",2921070,0,,2920949
292-137,118-C-Weekday-50,8604225-118-C-Weekday-50,"San Francisco",2921056,0,,2920949
292-137,118-C-Weekday-50,8604226-118-C-Weekday-50,"San Francisco",2921058,0,,2920949
292-137,118-C-Weekday-50,8604227-118-C-Weekday-50,"Hillsdale Mall",2921077,1,,2920188
292-137,118-C-Weekday-50,8604228-118-C-Weekday-50,"Hillsdale Mall",2921065,1,,2920188
292-137,118-C-Weekday-50,8604229-118-C-Weekday-50,"Hillsdale Mall",2921055,1,,2920188
292-137,118-C-Weekday-50,8604230-118-C-Weekday-50,"Hillsdale Mall",2921059,1,,2920188
292-137,118-C-Weekday-50,8604231-118-C-Weekday-50,"Hillsdale Mall",2921047,1,,2920188
292-137,118-C-Weekday-50,8604232-118-C-Weekday-50,"Hillsdale Mall",2921039,1,,2920188
292-137,118-C-Weekday-50,8604233-118-C-Weekday-50,"Hillsdale Mall",2921029,1,,2920188
292-137,118-C-Weekday-50,8604234-118-C-Weekday-50,"Hillsdale Mall",2921025,1,,2920188
292-137,118-C-Weekday-50,8604235-118-C-Weekday-50,"Hillsdale Mall",2921021,1,,2920188
292-137,118-C-Weekday-50,8604236-118-C-Weekday-50,"Hillsdale Mall",2921017,1,,2920188
292-137,118-C-Weekday-50,8604237-118-C-Weekday-50,"Hillsdale Mall",2921005,1,,2920188
292-137,118-C-Weekday-50,8604238-118-C-Weekday-50,"Hillsdale Mall",2921001,1,,2920188
292-137,118-C-Weekday-50,8604239-118-C-Weekday-50,"Hillsdale Mall",2921013,1,,2920188
292-137,118-C-Weekday-50,8604240-118-C-Weekday-50,"Hillsdale Mall",2921057,1,,2920188
292-137,118-C-Weekday-50,8604241-118-C-Weekday-50,"Hillsdale Mall",2921051,1,,2920188
292-137,118-C-Weekday-50,8604242-118-C-Weekday-50,"Hillsdale Mall",2921043,1,,2920188
292-137,118-C-Weekday-50,8604243-118-C-Weekday-50,"Hillsdale Mall",2921035,1,,2920188
292-137,118-C-Weekday-50,8604244-118-C-Weekday-50,"Hillsdale Mall",2921061,1,,2920188
292-137,118-C-Weekday-50,8604245-118-C-Weekday-50,"Hillsdale Mall",2921053,1,,2920188
292-137,118-C-Weekday-50,8604246-118-C-Weekday-50,"Hillsdale Mall",2921045,1,,2920188
292-137,118-C-Weekday-50,8604247-118-C-Weekday-50,"Hillsdale Mall",2921037,1,,2920188
292-137,118-C-Weekday-50,8604248-118-C-Weekday-50,"Hillsdale Mall",2921079,1,,2920188
292-137,118-C-Weekday-50,8604249-118-C-Weekday-50,"Hillsdale Mall",2921049,1,,2920188
292-137,118-C-Weekday-50,8604250-118-C-Weekday-50,"Hillsdale Mall",2921041,1,,2920188
292-137,118-C-Weekday-50,8604251-118-C-Weekday-50,"Hillsdale Mall",2921075,1,,2920188
292-137,118-C-Weekday-50,8604252-118-C-Weekday-50,"Hillsdale Mall",2921063,1,,2920188
292-137,118-C-Weekday-50,8604253-118-C-Weekday-50,"Hillsdale Mall",2921071,1,,2920188
292-137,118-C-Weekday-50,8604254-118-C-Weekday-50,"Hillsdale Mall",2921073,1,,2920188
292-137,118-C-Weekday-50,8604255-118-C-Weekday-50,"Hillsdale Mall",2921003,1,,2920188
292-137,118-C-Weekday-50,8604256-118-C-Weekday-50,"Hillsdale Mall",2921033,1,,2920188
292-137,118-C-Weekday-50,8604257-118-C-Weekday-50,"Hillsdale Mall",2921023,1,,2920188
292-137,118-C-Weekday-50,8604258-118-C-Weekday-50,"Hillsdale Mall",2921009,1,,2920188
292-137,118-C-Weekday-50,8604259-118-C-Weekday-50,"Hillsdale Mall",2921031,1,,2920188
292-137,118-C-Weekday-50,8604260-118-C-Weekday-50,"Hillsdale Mall",2921081,1,,2920188
292-137,118-C-Weekday-50,8604261-118-C-Weekday-50,"Hillsdale Mall",2921027,1,,2920188
292-137,118-C-Weekday-50,8604262-118-C-Weekday-50,"Hillsdale Mall",2921067,1,,2920188
292-137,118-C-Weekday-50,8604263-118-C-Weekday-50,"Hillsdale Mall",2921069,1,,2920188
294-137,118-C-Weekday-50,8604264-118-C-Weekday-50,"San Mateo Medical Center",2941008,0,,2940065
294-137,118-C-Weekday-50,8604265-118-C-Weekday-50,"San Mateo Medical Center",2941006,0,,2940065
294-137,118-C-Weekday-50,8604266-118-C-Weekday-50,"San Mateo Medical Center",2941002,0,,2940065
294-137,118-C-Weekday-50,8604267-118-C-Weekday-50,"San Mateo Medical Center",2941004,0,,2940065
294-137,118-C-Weekday-50,8604268-118-C-Weekday-50,"San Mateo Medical Center",2941010,0,,2940065
294-137,118-C-Weekday-50,8604269-118-C-Weekday-50,"Main/Poplar",2941019,1,,2940076
294-137,118-C-Weekday-50,8604270-118-C-Weekday-50,"Main/Poplar",2941013,1,,2940076
294-137,118-C-Weekday-50,8604271-118-C-Weekday-50,"Main/Poplar",2941017,1,,2940076
294-137,118-C-Weekday-50,8604272-118-C-Weekday-50,"Main/Poplar",2941011,1,,2940076
294-137,118-C-Weekday-50,8604273-118-C-Weekday-50,"Main/Poplar",2941015,1,,2940076
294-137,118-C-Weekday-50,8604274-118-C-Weekday-50,"Main/Poplar",2941021,1,,2940076
294-137,118-C-Weekday-50,8604275-118-C-Weekday-50,"Main/Poplar",2941023,1,,2940076
110-137,118-C-Weekday-50,8604276-118-C-Weekday-50,"Linda Mar Park & Ride",1101001,1,,1100071
110-137,118-C-Weekday-50,8604277-118-C-Weekday-50,"Daly City BART",1100032,0,,1100072
275-137,118-C-Weekday-50,8604278-118-C-Weekday-50,"Redwood City Transit Center",2751014,0,,2750035
275-137,118-C-Weekday-50,8604279-118-C-Weekday-50,"Redwood City Transit Center",2751010,0,,2750035
275-137,118-C-Weekday-50,8604280-118-C-Weekday-50,"Redwood City Transit Center",2751006,0,,2750035
275-137,118-C-Weekday-50,8604281-118-C-Weekday-50,"Redwood City Transit Center",2751018,0,,2750035
275-137,118-C-Weekday-50,8604282-118-C-Weekday-50,"Redwood City Transit Center",2751022,0,,2750035
275-137,118-C-Weekday-50,8604283-118-C-Weekday-50,"Redwood City Transit Center",2751026,0,,2750035
275-137,118-C-Weekday-50,8604284-118-C-Weekday-50,"Redwood City Transit Center",2751030,0,,2750035
275-137,118-C-Weekday-50,8604285-118-C-Weekday-50,"Redwood City Transit Center",2751034,0,,2750035
275-137,118-C-Weekday-50,8604286-118-C-Weekday-50,"Redwood City Transit Center",2751039,0,,2750035
275-137,118-C-Weekday-50,8604287-118-C-Weekday-50,"Redwood City Transit Center",2751044,0,,2750035
275-137,118-C-Weekday-50,8604288-118-C-Weekday-50,"Redwood City Transit Center",2751048,0,,2750035
275-137,118-C-Weekday-50,8604289-118-C-Weekday-50,"Redwood City Transit Center",2751052,0,,2750035
275-137,118-C-Weekday-50,8604290-118-C-Weekday-50,"Redwood City Transit Center",2751056,0,,2750035
275-137,118-C-Weekday-50,8604291-118-C-Weekday-50,"Redwood City Transit Center",2751002,0,,2750035
275-137,118-C-Weekday-50,8604292-118-C-Weekday-50,"Redwood City Transit Center",2751004,0,,2750035
275-137,118-C-Weekday-50,8604293-118-C-Weekday-50,"Redwood City Transit Center",2751012,0,,2750035
275-137,118-C-Weekday-50,8604294-118-C-Weekday-50,"Redwood City Transit Center",2751016,0,,2750035
275-137,118-C-Weekday-50,8604295-118-C-Weekday-50,"Redwood City Transit Center",2751020,0,,2750035
275-137,118-C-Weekday-50,8604296-118-C-Weekday-50,"Redwood City Transit Center",2751024,0,,2750035
275-137,118-C-Weekday-50,8604297-118-C-Weekday-50,"Redwood City Transit Center",2751028,0,,2750035
275-137,118-C-Weekday-50,8604298-118-C-Weekday-50,"Redwood City Transit Center",2751032,0,,2750035
275-137,118-C-Weekday-50,8604299-118-C-Weekday-50,"Redwood City Transit Center",2751040,0,,2750035
275-137,118-C-Weekday-50,8604300-118-C-Weekday-50,"Redwood City Transit Center",2751046,0,,2750035
275-137,118-C-Weekday-50,8604301-118-C-Weekday-50,"Redwood City Transit Center",2751050,0,,2750035
275-137,118-C-Weekday-50,8604302-118-C-Weekday-50,"Redwood City Transit Center",2751054,0,,2750035
275-137,118-C-Weekday-50,8604303-118-C-Weekday-50,"Redwood City Transit Center",2751008,0,,2750035
275-137,118-C-Weekday-50,8604304-118-C-Weekday-50,"Alameda/Woodside",2751051,1,,2750034
275-137,118-C-Weekday-50,8604305-118-C-Weekday-50,"Alameda/Woodside",2751049,1,,2750034
275-137,118-C-Weekday-50,8604306-118-C-Weekday-50,"Alameda/Woodside",2751047,1,,2750034
275-137,118-C-Weekday-50,8604307-118-C-Weekday-50,"Alameda/Woodside",2751045,1,,2750034
275-137,118-C-Weekday-50,8604308-118-C-Weekday-50,"Alameda/Woodside",2751043,1,,2750034
275-137,118-C-Weekday-50,8604309-118-C-Weekday-50,"Alameda/Woodside",2751041,1,,2750034
275-137,118-C-Weekday-50,8604310-118-C-Weekday-50,"Alameda/Woodside",2751039,1,,2750034
275-137,118-C-Weekday-50,8604311-118-C-Weekday-50,"Alameda/Woodside",2751037,1,,2750034
275-137,118-C-Weekday-50,8604312-118-C-Weekday-50,"Alameda/Woodside",2751035,1,,2750034
