trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
23834A421B2472,17:48:00,17:48:00,5410,6,,0,0,35.60778497
23834A421B2472,18:04:00,18:04:00,5386,7,,0,0,46.70644691
23834A421B2472,18:12:00,18:12:00,5351,8,,0,0,49.03206982
2688A127B2472,06:59:00,06:59:00,5418,1,,0,0,0
2688A127B2472,07:09:00,07:09:00,5417,2,,0,0,2.32396962
2688A127B2472,07:27:00,07:27:00,5416,3,,0,0,14.02320194
2688A127B2472,07:47:00,07:47:00,5351,4,,0,0,29.62415942
2688A127B2472,08:02:00,08:02:00,5410,5,,0,0,41.21042958
3827A127B2472,19:32:00,19:32:00,9827,1,,0,0,0
3827A127B2472,20:12:00,20:12:00,5351,2,,0,0,29.56116787
2578A127B2472,06:08:00,06:08:00,5351,1,,0,0,0
2578A127B2472,06:22:00,06:22:00,5410,2,,0,0,11.58522158
2578A127B2472,06:36:00,06:36:00,5412,3,,0,0,21.87135437
2578A127B2472,07:00:00,07:00:00,5414,4,,0,0,43.23206644
2578A127B2472,,,795554,5,,0,0,43.87496554
2578A127B2472,07:06:00,07:06:00,5424,6,,0,0,44.28635937
2578A127B2472,07:08:00,07:08:00,5425,7,,0,0,44.51344439
2578A127B2472,07:08:00,07:08:00,795462,8,,0,0,44.89602336
3805A127B2472,17:38:00,17:38:00,28635,1,,0,0,0
3805A127B2472,17:47:00,17:47:00,5351,2,,0,0,2.61801766
3805A127B2472,18:30:00,18:30:00,9827,3,,0,0,33.06157893
2583A420B2472,15:50:00,15:50:00,5351,1,,0,0,0
2583A420B2472,16:01:00,16:01:00,5386,2,,0,0,1.97680846
2583A420B2472,16:17:00,16:17:00,5410,3,,0,0,12.5031926
2583A420B2472,16:30:00,16:30:00,5412,4,,0,0,22.78860697
2583A420B2472,17:05:00,17:05:00,5414,5,,0,0,44.14931904
2583A420B2472,,,795554,6,,0,0,44.79221814
2583A420B2472,17:11:00,17:11:00,5424,7,,0,0,45.20361197
2583A420B2472,17:13:00,17:13:00,5425,8,,0,0,45.43069699
2583A420B2472,17:13:00,17:13:00,795462,9,,0,0,45.81327595
133738A2809B4108,05:30:00,05:30:00,28756,1,,0,0,0
133738A2809B4108,,,28641,2,,0,0,0.78286284
133738A2809B4108,,,28654,3,,0,0,1.05501151
133738A2809B4108,,,28655,4,,0,0,1.75824382
133738A2809B4108,05:38:00,05:38:00,28642,5,,0,0,1.86349678
133738A2809B4108,,,28643,6,,0,0,2.0819075
133738A2809B4108,,,28657,7,,0,0,2.34485121
133738A2809B4108,,,28658,8,,0,0,2.57369892
133738A2809B4108,,,28726,9,,0,0,2.9529109
133738A2809B4108,05:47:00,05:47:00,28659,10,,0,0,3.32448329
133738A2809B4108,,,28758,11,,0,0,3.63263127
133738A2809B4108,,,28759,12,,0,0,3.96441618
133738A2809B4108,05:52:00,05:52:00,28644,13,,0,0,5.15544332
133738A2809B4108,,,28645,14,,0,0,5.66018717
133738A2809B4108,,,28646,15,,0,0,5.96060407
133738A2809B4108,05:59:00,05:59:00,28628,16,,0,0,7.29829084
133738A2809B4108,,,28720,17,,0,0,7.58318262
133738A2809B4108,,,28629,18,,0,0,8.00493365
133738A2809B4108,,,28630,19,,0,0,8.0974747
133738A2809B4108,,,28631,20,,0,0,8.39560685
133738A2809B4108,,,28632,21,,0,0,8.6609081
133738A2809B4108,,,28634,22,,0,0,8.95399756
133738A2809B4108,,,28635,23,,0,0,9.38402486
133738A2809B4108,06:11:00,06:11:00,5230,24,,0,0,9.49381514
133738A2809B4108,,,28637,25,,0,0,9.66500018
133738A2809B4108,,,28638,26,,0,0,9.91968484
133738A2809B4108,,,28639,27,,0,0,10.21618825
133738A2809B4108,,,795553,28,,0,0,11.38695517
133738A2809B4108,,,28737,29,,0,0,12.06921147
133738A2809B4108,,,28738,30,,0,0,12.29441636
133738A2809B4108,,,28739,31,,0,0,12.4267244
133738A2809B4108,,,28551,32,,0,0,12.49480802
133738A2809B4108,06:23:00,06:23:00,28552,33,,0,0,12.6300006
133738A2809B4108,,,28742,34,,0,0,13.12711305
133738A2809B4108,,,28716,35,,0,0,13.5025023
133738A2809B4108,,,28719,36,,0,0,13.9116256
