trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t466-sl2-p94-r3,,,415,225,,,,5549,
t466-sl2-p94-r3,11:35:00,11:35:00,442,300,,,,7382,
t466-sl2-p94-r3,,,343,472,,,,9432,
t466-sl2-p94-r3,,,344,567,,,,10567,
t466-sl2-p94-r3,,,12,625,,,,11251,
t466-sl2-p94-r3,,,40,675,,,,11841,
t466-sl2-p94-r3,11:44:00,11:44:00,351,840,,,,13802,
t466-sl2-p94-r3,,,416,1128,,,,17454,
t466-sl2-p94-r3,,,108,1307,,,,19714,
t466-sl2-p94-r3,,,46,1374,,,,20565,
t466-sl2-p94-r3,11:54:00,11:54:00,128,1440,,,,21396,
t466-sl2-p94-r3,,,352,1464,,,,21764,
t466-sl2-p94-r3,,,201,1510,,,,22458,
t466-sl2-p94-r3,,,25,1574,,,,23411,
t466-sl2-p94-r3,,,231,1617,,,,24069,
t466-sl2-p94-r3,12:00:00,12:00:00,449,1800,,,,26808,
t466-sl2-p94-r3,,,163,1859,,,,27521,
t466-sl2-p94-r3,,,164,1942,,,,28519,
t466-sl2-p94-r3,,,165,2046,,,,29767,
t466-sl2-p94-r3,,,428,2189,,,,31480,
t466-sl2-p94-r3,,,432,2252,,,,32240,
t466-sl2-p94-r3,12:10:00,12:10:00,26,2400,,,,34003,1
t466-sl3-p55-r52,11:25:00,11:30:00,26,0,,,,0,
t466-sl3-p55-r52,,,288,73,,,,1809,
t466-sl3-p55-r52,,,289,107,,,,2634,
t466-sl3-p55-r52,,,358,174,,,,4294,
t466-sl3-p55-r52,,,415,225,,,,5549,
t466-sl3-p55-r52,11:35:00,11:35:00,442,300,,,,7382,
t466-sl3-p55-r52,,,343,472,,,,9432,
t466-sl3-p55-r52,,,344,567,,,,10567,
t466-sl3-p55-r52,,,12,625,,,,11251,
t466-sl3-p55-r52,,,40,675,,,,11841,
t466-sl3-p55-r52,11:44:00,11:44:00,351,840,,,,13802,
t466-sl3-p55-r52,,,416,1128,,,,17454,
t466-sl3-p55-r52,,,108,1307,,,,19714,
t466-sl3-p55-r52,,,46,1374,,,,20565,
t466-sl3-p55-r52,11:54:00,11:54:00,128,1440,,,,21396,
t466-sl3-p55-r52,,,352,1464,,,,21764,
t466-sl3-p55-r52,,,201,1510,,,,22458,
t466-sl3-p55-r52,,,25,1574,,,,23411,
t466-sl3-p55-r52,,,231,1617,,,,24069,
t466-sl3-p55-r52,12:00:00,12:00:00,449,1800,,,,26808,
t466-sl3-p55-r52,,,163,1859,,,,27521,
t466-sl3-p55-r52,,,164,1942,,,,28519,
t466-sl3-p55-r52,,,165,2046,,,,29767,
t466-sl3-p55-r52,,,428,2189,,,,31480,
t466-sl3-p55-r52,,,432,2252,,,,32240,
t466-sl3-p55-r52,12:10:00,12:10:00,26,2400,,,,34003,1
t466-sl4-p56-r75,11:15:00,11:30:00,26,0,,,,0,
t466-sl4-p56-r75,,,288,73,,,,1809,
t466-sl4-p56-r75,,,289,107,,,,2634,
t466-sl4-p56-r75,,,358,174,,,,4294,
t466-sl4-p56-r75,,,415,225,,,,5549,
t466-sl4-p56-r75,11:35:00,11:35:00,442,300,,,,7382,
t466-sl4-p56-r75,,,343,472,,,,9432,
t466-sl4-p56-r75,,,344,567,,,,10567,
t466-sl4-p56-r75,,,12,625,,,,11251,
t466-sl4-p56-r75,,,40,675,,,,11841,
t466-sl4-p56-r75,11:44:00,11:44:00,351,840,,,,13802,
t466-sl4-p56-r75,,,416,1128,,,,17454,
t466-sl4-p56-r75,,,108,1307,,,,19714,
t466-sl4-p56-r75,,,46,1374,,,,20565,
t466-sl4-p56-r75,11:54:00,11:54:00,128,1440,,,,21396,
t466-sl4-p56-r75,,,352,1464,,,,21764,
t466-sl4-p56-r75,,,201,1510,,,,22458,
t466-sl4-p56-r75,,,25,1574,,,,23411,
t466-sl4-p56-r75,,,231,1617,,,,24069,
t466-sl4-p56-r75,12:00:00,12:00:00,449,1800,,,,26808,
t466-sl4-p56-r75,,,163,1859,,,,27521,
t466-sl4-p56-r75,,,164,1942,,,,28519,
t466-sl4-p56-r75,,,165,2046,,,,29767,
t466-sl4-p56-r75,,,428,2189,,,,31480,
t466-sl4-p56-r75,,,432,2252,,,,32240,
t466-sl4-p56-r75,12:10:00,12:10:00,26,2400,,,,34003,1
t467-sl2-p94-r37,11:55:00,12:00:00,26,0,,,,0,
t467-sl2-p94-r37,,,288,73,,,,1809,
t467-sl2-p94-r37,,,289,107,,,,2634,
t467-sl2-p94-r37,,,358,174,,,,4294,
t467-sl2-p94-r37,,,415,225,,,,5549,
t467-sl2-p94-r37,12:05:00,12:05:00,442,300,,,,7382,
t467-sl2-p94-r37,,,343,472,,,,9432,
t467-sl2-p94-r37,,,344,567,,,,10567,
t467-sl2-p94-r37,,,12,625,,,,11251,
t467-sl2-p94-r37,,,40,675,,,,11841,
t467-sl2-p94-r37,12:14:00,12:14:00,351,840,,,,13802,
t467-sl2-p94-r37,,,416,1128,,,,17454,
t467-sl2-p94-r37,,,108,1307,,,,19714,
t467-sl2-p94-r37,,,46,1374,,,,20565,
t467-sl2-p94-r37,12:24:00,12:24:00,128,1440,,,,21396,
t467-sl2-p94-r37,,,352,1464,,,,21764,
t467-sl2-p94-r37,,,201,1510,,,,22458,
t467-sl2-p94-r37,,,25,1574,,,,23411,
t467-sl2-p94-r37,,,231,1617,,,,24069,
t467-sl2-p94-r37,12:30:00,12:30:00,449,1800,,,,26808,
t467-sl2-p94-r37,,,163,1859,,,,27521,
t467-sl2-p94-r37,,,164,1942,,,,28519,
t467-sl2-p94-r37,,,165,2046,,,,29767,
t467-sl2-p94-r37,,,428,2189,,,,31480,
t467-sl2-p94-r37,,,432,2252,,,,32240,
t467-sl2-p94-r37,12:40:00,12:40:00,26,2400,,,,34003,1
t468-sl2-p94-r5,12:25:00,12:30:00,26,0,,,,0,
t468-sl2-p94-r5,,,288,73,,,,1809,
t468-sl2-p94-r5,,,289,107,,,,2634,
t468-sl2-p94-r5,,,358,174,,,,4294,
t468-sl2-p94-r5,,,415,225,,,,5549,
t468-sl2-p94-r5,12:35:00,12:35:00,442,300,,,,7382,
t468-sl2-p94-r5,,,343,472,,,,9432,
t468-sl2-p94-r5,,,344,567,,,,10567,
t468-sl2-p94-r5,,,12,625,,,,11251,
t468-sl2-p94-r5,,,40,675,,,,11841,
t468-sl2-p94-r5,12:44:00,12:44:00,351,840,,,,13802,
t468-sl2-p94-r5,,,416,1128,,,,17454,
t468-sl2-p94-r5,,,108,1307,,,,19714,
t468-sl2-p94-r5,,,46,1374,,,,20565,
t468-sl2-p94-r5,12:54:00,12:54:00,128,1440,,,,21396,
t468-sl2-p94-r5,,,352,1464,,,,21764,
t468-sl2-p94-r5,,,201,1510,,,,22458,
t468-sl2-p94-r5,,,25,1574,,,,23411,
t468-sl2-p94-r5,,,231,1617,,,,24069,
t468-sl2-p94-r5,13:00:00,13:00:00,449,1800,,,,26808,
t468-sl2-p94-r5,,,163,1859,,,,27521,
t468-sl2-p94-r5,,,164,1942,,,,28519,
t468-sl2-p94-r5,,,165,2046,,,,29767,
t468-sl2-p94-r5,,,428,2189,,,,31480,
t468-sl2-p94-r5,,,432,2252,,,,32240,
t468-sl2-p94-r5,13:10:00,13:10:00,26,2400,,,,34003,1
t468-sl3-p55-r68,12:30:00,12:30:00,26,0,,,,0,
t468-sl3-p55-r68,,,288,73,,,,1809,
t468-sl3-p55-r68,,,289,107,,,,2634,
t468-sl3-p55-r68,,,358,174,,,,4294,
t468-sl3-p55-r68,,,415,225,,,,5549,
t468-sl3-p55-r68,12:35:00,12:35:00,442,300,,,,7382,
t468-sl3-p55-r68,,,343,472,,,,9432,
t468-sl3-p55-r68,,,344,567,,,,10567,
t468-sl3-p55-r68,,,12,625,,,,11251,
t468-sl3-p55-r68,,,40,675,,,,11841,
t468-sl3-p55-r68,12:44:00,12:44:00,351,840,,,,13802,
t468-sl3-p55-r68,,,416,1128,,,,17454,
t468-sl3-p55-r68,,,108,1307,,,,19714,
t468-sl3-p55-r68,,,46,1374,,,,20565,
t468-sl3-p55-r68,12:54:00,12:54:00,128,1440,,,,21396,
t468-sl3-p55-r68,,,352,1464,,,,21764,
t468-sl3-p55-r68,,,201,1510,,,,22458,
t468-sl3-p55-r68,,,25,1574,,,,23411,
t468-sl3-p55-r68,,,231,1617,,,,24069,
t468-sl3-p55-r68,13:00:00,13:00:00,449,1800,,,,26808,
t468-sl3-p55-r68,,,163,1859,,,,27521,
t468-sl3-p55-r68,,,164,1942,,,,28519,
t468-sl3-p55-r68,,,165,2046,,,,29767,
t468-sl3-p55-r68,,,428,2189,,,,31480,
t468-sl3-p55-r68,,,432,2252,,,,32240,
t468-sl3-p55-r68,13:10:00,13:10:00,26,2400,,,,34003,1
t468-sl4-p56-r75,12:10:00,12:30:00,26,0,,,,0,
t468-sl4-p56-r75,,,288,73,,,,1809,
t468-sl4-p56-r75,,,289,107,,,,2634,
t468-sl4-p56-r75,,,358,174,,,,4294,
t468-sl4-p56-r75,,,415,225,,,,5549,
t468-sl4-p56-r75,12:35:00,12:35:00,442,300,,,,7382,
t468-sl4-p56-r75,,,343,472,,,,9432,
t468-sl4-p56-r75,,,344,567,,,,10567,
t468-sl4-p56-r75,,,12,625,,,,11251,
t468-sl4-p56-r75,,,40,675,,,,11841,
t468-sl4-p56-r75,12:44:00,12:44:00,351,840,,,,13802,
t468-sl4-p56-r75,,,416,1128,,,,17454,
t468-sl4-p56-r75,,,108,1307,,,,19714,
t468-sl4-p56-r75,,,46,1374,,,,20565,
t468-sl4-p56-r75,12:54:00,12:54:00,128,1440,,,,21396,
t468-sl4-p56-r75,,,352,1464,,,,21764,
t468-sl4-p56-r75,,,201,1510,,,,22458,
t468-sl4-p56-r75,,,25,1574,,,,23411,
t468-sl4-p56-r75,,,231,1617,,,,24069,
t468-sl4-p56-r75,13:00:00,13:00:00,449,1800,,,,26808,
t468-sl4-p56-r75,,,163,1859,,,,27521,
t468-sl4-p56-r75,,,164,1942,,,,28519,
t468-sl4-p56-r75,,,165,2046,,,,29767,
t468-sl4-p56-r75,,,428,2189,,,,31480,
t468-sl4-p56-r75,,,432,2252,,,,32240,
t468-sl4-p56-r75,13:10:00,13:10:00,26,2400,,,,34003,1
t469-sl2-p94-r16,13:00:00,13:00:00,26,0,,,,0,
t469-sl2-p94-r16,,,288,73,,,,1809,
t469-sl2-p94-r16,,,289,107,,,,2634,
t469-sl2-p94-r16,,,358,174,,,,4294,
t469-sl2-p94-r16,,,415,225,,,,5549,
t469-sl2-p94-r16,13:05:00,13:05:00,442,300,,,,7382,
t469-sl2-p94-r16,,,343,472,,,,9432,
t469-sl2-p94-r16,,,344,567,,,,10567,
t469-sl2-p94-r16,,,12,625,,,,11251,
t469-sl2-p94-r16,,,40,675,,,,11841,
t469-sl2-p94-r16,13:14:00,13:14:00,351,840,,,,13802,
t469-sl2-p94-r16,,,416,1128,,,,17454,
t469-sl2-p94-r16,,,108,1307,,,,19714,
t469-sl2-p94-r16,,,46,1374,,,,20565,
t469-sl2-p94-r16,13:24:00,13:24:00,128,1440,,,,21396,
t469-sl2-p94-r16,,,352,1464,,,,21764,
t469-sl2-p94-r16,,,201,1510,,,,22458,
t469-sl2-p94-r16,,,25,1574,,,,23411,
t469-sl2-p94-r16,,,231,1617,,,,24069,
t469-sl2-p94-r16,13:30:00,13:30:00,449,1800,,,,26808,
t469-sl2-p94-r16,,,163,1859,,,,27521,
t469-sl2-p94-r16,,,164,1942,,,,28519,
t469-sl2-p94-r16,,,165,2046,,,,29767,
t469-sl2-p94-r16,,,428,2189,,,,31480,
t469-sl2-p94-r16,,,432,2252,,,,32240,
t469-sl2-p94-r16,13:40:00,13:40:00,26,2400,,,,34003,1
t47-sl2-p69-r39,07:40:00,07:45:00,26,0,,,,0,
t47-sl2-p69-r39,,,58,105,,,,1648,
t47-sl2-p69-r39,,,59,146,,,,2294,
t47-sl2-p69-r39,,,60,190,,,,2979,
t47-sl2-p69-r39,,,61,240,,,,3770,
t47-sl2-p69-r39,07:50:00,07:50:00,62,300,,,,4702,
t47-sl2-p69-r39,,,63,337,,,,5602,
t47-sl2-p69-r39,,,64,366,,,,6303,
t47-sl2-p69-r39,,,65,413,,,,7426,
t47-sl2-p69-r39,,,66,453,,,,8370,
t47-sl2-p69-r39,,,67,488,,,,9221,
t47-sl2-p69-r39,,,387,516,,,,9890,
t47-sl2-p69-r39,,,68,543,,,,10529,
t47-sl2-p69-r39,07:55:00,07:55:00,193,600,,,,11884,
t47-sl2-p69-r39,,,69,623,,,,12597,
t47-sl2-p69-r39,,,70,655,,,,13595,
t47-sl2-p69-r39,,,71,675,,,,14206,
t47-sl2-p69-r39,,,72,714,,,,15380,
t47-sl2-p69-r39,,,73,763,,,,16883,
t47-sl2-p69-r39,,,74,805,,,,18184,
t47-sl2-p69-r39,07:59:00,07:59:00,75,840,,,,19236,
t47-sl2-p69-r39,,,76,994,,,,20827,
t47-sl2-p69-r39,,,420,1094,,,,21864,
t47-sl2-p69-r39,,,422,1199,,,,22939,
t47-sl2-p69-r39,,,424,1272,,,,23694,
t47-sl2-p69-r39,,,238,1398,,,,24991,
t47-sl2-p69-r39,08:10:00,08:10:00,26,1500,,,,26040,1
t470-sl2-p94-r18,13:30:00,13:30:00,26,0,,,,0,
t470-sl2-p94-r18,,,288,73,,,,1809,
t470-sl2-p94-r18,,,289,107,,,,2634,
t470-sl2-p94-r18,,,358,174,,,,4294,
t470-sl2-p94-r18,,,415,225,,,,5549,
t470-sl2-p94-r18,13:35:00,13:35:00,442,300,,,,7382,
t470-sl2-p94-r18,,,343,472,,,,9432,
t470-sl2-p94-r18,,,344,567,,,,10567,
t470-sl2-p94-r18,,,12,625,,,,11251,
t470-sl2-p94-r18,,,40,675,,,,11841,
t470-sl2-p94-r18,13:44:00,13:44:00,351,840,,,,13802,
t470-sl2-p94-r18,,,416,1128,,,,17454,
t470-sl2-p94-r18,,,108,1307,,,,19714,
t470-sl2-p94-r18,,,46,1374,,,,20565,
t470-sl2-p94-r18,13:54:00,13:54:00,128,1440,,,,21396,
t470-sl2-p94-r18,,,352,1464,,,,21764,
t470-sl2-p94-r18,,,201,1510,,,,22458,
t470-sl2-p94-r18,,,25,1574,,,,23411,
t470-sl2-p94-r18,,,231,1617,,,,24069,
t470-sl2-p94-r18,14:00:00,14:00:00,449,1800,,,,26808,
t470-sl2-p94-r18,,,163,1859,,,,27521,
t470-sl2-p94-r18,,,164,1942,,,,28519,
t470-sl2-p94-r18,,,165,2046,,,,29767,
t470-sl2-p94-r18,,,428,2189,,,,31480,
t470-sl2-p94-r18,,,432,2252,,,,32240,
t470-sl2-p94-r18,14:10:00,14:10:00,26,2400,,,,34003,1
t470-sl3-p55-r49,13:25:00,13:30:00,26,0,,,,0,
t470-sl3-p55-r49,,,288,73,,,,1809,
t470-sl3-p55-r49,,,289,107,,,,2634,
t470-sl3-p55-r49,,,358,174,,,,4294,
t470-sl3-p55-r49,,,415,225,,,,5549,
t470-sl3-p55-r49,13:35:00,13:35:00,442,300,,,,7382,
t470-sl3-p55-r49,,,343,472,,,,9432,
t470-sl3-p55-r49,,,344,567,,,,10567,
t470-sl3-p55-r49,,,12,625,,,,11251,
t470-sl3-p55-r49,,,40,675,,,,11841,
t470-sl3-p55-r49,13:44:00,13:44:00,351,840,,,,13802,
t470-sl3-p55-r49,,,416,1128,,,,17454,
t470-sl3-p55-r49,,,108,1307,,,,19714,
t470-sl3-p55-r49,,,46,1374,,,,20565,
t470-sl3-p55-r49,13:54:00,13:54:00,128,1440,,,,21396,
t470-sl3-p55-r49,,,352,1464,,,,21764,
t470-sl3-p55-r49,,,201,1510,,,,22458,
t470-sl3-p55-r49,,,25,1574,,,,23411,
t470-sl3-p55-r49,,,231,1617,,,,24069,
t470-sl3-p55-r49,14:00:00,14:00:00,449,1800,,,,26808,
t470-sl3-p55-r49,,,163,1859,,,,27521,
t470-sl3-p55-r49,,,164,1942,,,,28519,
t470-sl3-p55-r49,,,165,2046,,,,29767,
t470-sl3-p55-r49,,,428,2189,,,,31480,
t470-sl3-p55-r49,,,432,2252,,,,32240,
t470-sl3-p55-r49,14:10:00,14:10:00,26,2400,,,,34003,1
t470-sl4-p56-r74,13:10:00,13:30:00,26,0,,,,0,
t470-sl4-p56-r74,,,288,73,,,,1809,
t470-sl4-p56-r74,,,289,107,,,,2634,
t470-sl4-p56-r74,,,358,174,,,,4294,
t470-sl4-p56-r74,,,415,225,,,,5549,
t470-sl4-p56-r74,13:35:00,13:35:00,442,300,,,,7382,
t470-sl4-p56-r74,,,343,472,,,,9432,
t470-sl4-p56-r74,,,344,567,,,,10567,
t470-sl4-p56-r74,,,12,625,,,,11251,
t470-sl4-p56-r74,,,40,675,,,,11841,
t470-sl4-p56-r74,13:44:00,13:44:00,351,840,,,,13802,
t470-sl4-p56-r74,,,416,1128,,,,17454,
t470-sl4-p56-r74,,,108,1307,,,,19714,
t470-sl4-p56-r74,,,46,1374,,,,20565,
t470-sl4-p56-r74,13:54:00,13:54:00,128,1440,,,,21396,
t470-sl4-p56-r74,,,352,1464,,,,21764,
t470-sl4-p56-r74,,,201,1510,,,,22458,
t470-sl4-p56-r74,,,25,1574,,,,23411,
t470-sl4-p56-r74,,,231,1617,,,,24069,
t470-sl4-p56-r74,14:00:00,14:00:00,449,1800,,,,26808,
t470-sl4-p56-r74,,,163,1859,,,,27521,
t470-sl4-p56-r74,,,164,1942,,,,28519,
t470-sl4-p56-r74,,,165,2046,,,,29767,
t470-sl4-p56-r74,,,428,2189,,,,31480,
t470-sl4-p56-r74,,,432,2252,,,,32240,
t470-sl4-p56-r74,14:10:00,14:10:00,26,2400,,,,34003,1
t471-sl2-p94-r24,13:55:00,14:00:00,26,0,,,,0,
t471-sl2-p94-r24,,,288,73,,,,1809,
t471-sl2-p94-r24,,,289,107,,,,2634,
t471-sl2-p94-r24,,,358,174,,,,4294,
t471-sl2-p94-r24,,,415,225,,,,5549,
t471-sl2-p94-r24,14:05:00,14:05:00,442,300,,,,7382,
t471-sl2-p94-r24,,,343,472,,,,9432,
t471-sl2-p94-r24,,,344,567,,,,10567,
t471-sl2-p94-r24,,,12,625,,,,11251,
t471-sl2-p94-r24,,,40,675,,,,11841,
t471-sl2-p94-r24,14:14:00,14:14:00,351,840,,,,13802,
t471-sl2-p94-r24,,,416,1128,,,,17454,
t471-sl2-p94-r24,,,108,1307,,,,19714,
t471-sl2-p94-r24,,,46,1374,,,,20565,
t471-sl2-p94-r24,14:24:00,14:24:00,128,1440,,,,21396,
t471-sl2-p94-r24,,,352,1464,,,,21764,
t471-sl2-p94-r24,,,201,1510,,,,22458,
t471-sl2-p94-r24,,,25,1574,,,,23411,
t471-sl2-p94-r24,,,231,1617,,,,24069,
t471-sl2-p94-r24,14:30:00,14:30:00,449,1800,,,,26808,
t471-sl2-p94-r24,,,163,1859,,,,27521,
t471-sl2-p94-r24,,,164,1942,,,,28519,
t471-sl2-p94-r24,,,165,2046,,,,29767,
t471-sl2-p94-r24,,,428,2189,,,,31480,
t471-sl2-p94-r24,,,432,2252,,,,32240,
t471-sl2-p94-r24,14:40:00,14:40:00,26,2400,,,,34003,1
t472-sl2-p94-r30,14:25:00,14:30:00,26,0,,,,0,
t472-sl2-p94-r30,,,288,73,,,,1809,
t472-sl2-p94-r30,,,289,107,,,,2634,
t472-sl2-p94-r30,,,358,174,,,,4294,
t472-sl2-p94-r30,,,415,225,,,,5549,
t472-sl2-p94-r30,14:35:00,14:35:00,442,300,,,,7382,
t472-sl2-p94-r30,,,343,472,,,,9432,
t472-sl2-p94-r30,,,344,567,,,,10567,
t472-sl2-p94-r30,,,12,625,,,,11251,
t472-sl2-p94-r30,,,40,675,,,,11841,
t472-sl2-p94-r30,14:44:00,14:44:00,351,840,,,,13802,
t472-sl2-p94-r30,,,416,1128,,,,17454,
t472-sl2-p94-r30,,,108,1307,,,,19714,
t472-sl2-p94-r30,,,46,1374,,,,20565,
t472-sl2-p94-r30,14:54:00,14:54:00,128,1440,,,,21396,
t472-sl2-p94-r30,,,352,1464,,,,21764,
t472-sl2-p94-r30,,,201,1510,,,,22458,
t472-sl2-p94-r30,,,25,1574,,,,23411,
t472-sl2-p94-r30,,,231,1617,,,,24069,
t472-sl2-p94-r30,15:00:00,15:00:00,449,1800,,,,26808,
t472-sl2-p94-r30,,,163,1859,,,,27521,
t472-sl2-p94-r30,,,164,1942,,,,28519,
t472-sl2-p94-r30,,,165,2046,,,,29767,
t472-sl2-p94-r30,,,428,2189,,,,31480,
t472-sl2-p94-r30,,,432,2252,,,,32240,
t472-sl2-p94-r30,15:10:00,15:10:00,26,2400,,,,34003,1
t472-sl3-p55-r52,14:25:00,14:30:00,26,0,,,,0,
t472-sl3-p55-r52,,,288,73,,,,1809,
t472-sl3-p55-r52,,,289,107,,,,2634,
t472-sl3-p55-r52,,,358,174,,,,4294,
t472-sl3-p55-r52,,,415,225,,,,5549,
t472-sl3-p55-r52,14:35:00,14:35:00,442,300,,,,7382,
t472-sl3-p55-r52,,,343,472,,,,9432,
t472-sl3-p55-r52,,,344,567,,,,10567,
t472-sl3-p55-r52,,,12,625,,,,11251,
t472-sl3-p55-r52,,,40,675,,,,11841,
t472-sl3-p55-r52,14:44:00,14:44:00,351,840,,,,13802,
t472-sl3-p55-r52,,,416,1128,,,,17454,
t472-sl3-p55-r52,,,108,1307,,,,19714,
t472-sl3-p55-r52,,,46,1374,,,,20565,
t472-sl3-p55-r52,14:54:00,14:54:00,128,1440,,,,21396,
t472-sl3-p55-r52,,,352,1464,,,,21764,
t472-sl3-p55-r52,,,201,1510,,,,22458,
t472-sl3-p55-r52,,,25,1574,,,,23411,
t472-sl3-p55-r52,,,231,1617,,,,24069,
t472-sl3-p55-r52,15:00:00,15:00:00,449,1800,,,,26808,
t472-sl3-p55-r52,,,163,1859,,,,27521,
t472-sl3-p55-r52,,,164,1942,,,,28519,
t472-sl3-p55-r52,,,165,2046,,,,29767,
t472-sl3-p55-r52,,,428,2189,,,,31480,
t472-sl3-p55-r52,,,432,2252,,,,32240,
t472-sl3-p55-r52,15:10:00,15:10:00,26,2400,,,,34003,1
t472-sl4-p56-r71,14:10:00,14:30:00,26,0,,,,0,
t472-sl4-p56-r71,,,288,73,,,,1809,
t472-sl4-p56-r71,,,289,107,,,,2634,
t472-sl4-p56-r71,,,358,174,,,,4294,
t472-sl4-p56-r71,,,415,225,,,,5549,
t472-sl4-p56-r71,14:35:00,14:35:00,442,300,,,,7382,
t472-sl4-p56-r71,,,343,472,,,,9432,
t472-sl4-p56-r71,,,344,567,,,,10567,
t472-sl4-p56-r71,,,12,625,,,,11251,
t472-sl4-p56-r71,,,40,675,,,,11841,
t472-sl4-p56-r71,14:44:00,14:44:00,351,840,,,,13802,
t472-sl4-p56-r71,,,416,1128,,,,17454,
t472-sl4-p56-r71,,,108,1307,,,,19714,
t472-sl4-p56-r71,,,46,1374,,,,20565,
t472-sl4-p56-r71,14:54:00,14:54:00,128,1440,,,,21396,
t472-sl4-p56-r71,,,352,1464,,,,21764,
t472-sl4-p56-r71,,,201,1510,,,,22458,
t472-sl4-p56-r71,,,25,1574,,,,23411,
t472-sl4-p56-r71,,,231,1617,,,,24069,
t472-sl4-p56-r71,15:00:00,15:00:00,449,1800,,,,26808,
t472-sl4-p56-r71,,,163,1859,,,,27521,
t472-sl4-p56-r71,,,164,1942,,,,28519,
t472-sl4-p56-r71,,,165,2046,,,,29767,
t472-sl4-p56-r71,,,428,2189,,,,31480,
t472-sl4-p56-r71,,,432,2252,,,,32240,
t472-sl4-p56-r71,15:10:00,15:10:00,26,2400,,,,34003,1
t473-sl2-p94-r26,14:55:00,15:00:00,26,0,,,,0,
t473-sl2-p94-r26,,,288,73,,,,1809,
t473-sl2-p94-r26,,,289,107,,,,2634,
t473-sl2-p94-r26,,,358,174,,,,4294,
t473-sl2-p94-r26,,,415,225,,,,5549,
t473-sl2-p94-r26,15:05:00,15:05:00,442,300,,,,7382,
t473-sl2-p94-r26,,,343,472,,,,9432,
t473-sl2-p94-r26,,,344,567,,,,10567,
t473-sl2-p94-r26,,,12,625,,,,11251,
t473-sl2-p94-r26,,,40,675,,,,11841,
t473-sl2-p94-r26,15:14:00,15:14:00,351,840,,,,13802,
t473-sl2-p94-r26,,,416,1128,,,,17454,
t473-sl2-p94-r26,,,108,1307,,,,19714,
t473-sl2-p94-r26,,,46,1374,,,,20565,
t473-sl2-p94-r26,15:24:00,15:24:00,128,1440,,,,21396,
t473-sl2-p94-r26,,,352,1464,,,,21764,
t473-sl2-p94-r26,,,201,1510,,,,22458,
t473-sl2-p94-r26,,,25,1574,,,,23411,
t473-sl2-p94-r26,,,231,1617,,,,24069,
t473-sl2-p94-r26,15:30:00,15:30:00,449,1800,,,,26808,
t473-sl2-p94-r26,,,163,1859,,,,27521,
t473-sl2-p94-r26,,,164,1942,,,,28519,
t473-sl2-p94-r26,,,165,2046,,,,29767,
t473-sl2-p94-r26,,,428,2189,,,,31480,
t473-sl2-p94-r26,,,432,2252,,,,32240,
t473-sl2-p94-r26,15:40:00,15:40:00,26,2400,,,,34003,1
t474-sl2-p94-r24,15:25:00,15:30:00,26,0,,,,0,
t474-sl2-p94-r24,,,288,73,,,,1809,
t474-sl2-p94-r24,,,289,107,,,,2634,
t474-sl2-p94-r24,,,358,174,,,,4294,
t474-sl2-p94-r24,,,415,225,,,,5549,
t474-sl2-p94-r24,15:35:00,15:35:00,442,300,,,,7382,
t474-sl2-p94-r24,,,343,472,,,,9432,
t474-sl2-p94-r24,,,344,567,,,,10567,
t474-sl2-p94-r24,,,12,625,,,,11251,
t474-sl2-p94-r24,,,40,675,,,,11841,
t474-sl2-p94-r24,15:44:00,15:44:00,351,840,,,,13802,
t474-sl2-p94-r24,,,416,1128,,,,17454,
t474-sl2-p94-r24,,,108,1307,,,,19714,
t474-sl2-p94-r24,,,46,1374,,,,20565,
t474-sl2-p94-r24,15:54:00,15:54:00,128,1440,,,,21396,
t474-sl2-p94-r24,,,352,1464,,,,21764,
t474-sl2-p94-r24,,,201,1510,,,,22458,
t474-sl2-p94-r24,,,25,1574,,,,23411,
t474-sl2-p94-r24,,,231,1617,,,,24069,
t474-sl2-p94-r24,16:00:00,16:00:00,449,1800,,,,26808,
t474-sl2-p94-r24,,,163,1859,,,,27521,
t474-sl2-p94-r24,,,164,1942,,,,28519,
t474-sl2-p94-r24,,,165,2046,,,,29767,
t474-sl2-p94-r24,,,428,2189,,,,31480,
t474-sl2-p94-r24,,,432,2252,,,,32240,
t474-sl2-p94-r24,16:10:00,16:10:00,26,2400,,,,34003,1
t474-sl3-p55-r68,15:25:00,15:30:00,26,0,,,,0,
t474-sl3-p55-r68,,,288,73,,,,1809,
t474-sl3-p55-r68,,,289,107,,,,2634,
t474-sl3-p55-r68,,,358,174,,,,4294,
t474-sl3-p55-r68,,,415,225,,,,5549,
t474-sl3-p55-r68,15:35:00,15:35:00,442,300,,,,7382,
t474-sl3-p55-r68,,,343,472,,,,9432,
t474-sl3-p55-r68,,,344,567,,,,10567,
t474-sl3-p55-r68,,,12,625,,,,11251,
t474-sl3-p55-r68,,,40,675,,,,11841,
t474-sl3-p55-r68,15:44:00,15:44:00,351,840,,,,13802,
t474-sl3-p55-r68,,,416,1128,,,,17454,
t474-sl3-p55-r68,,,108,1307,,,,19714,
t474-sl3-p55-r68,,,46,1374,,,,20565,
t474-sl3-p55-r68,15:54:00,15:54:00,128,1440,,,,21396,
t474-sl3-p55-r68,,,352,1464,,,,21764,
t474-sl3-p55-r68,,,201,1510,,,,22458,
t474-sl3-p55-r68,,,25,1574,,,,23411,
