shstReferenceId,shstGeometryId,roadwaylongname,roadtype,from,to,dir,tollclass_segid_old,tollclass_segid_new,highway,lanes,oneWay,bridge,name,tunnel,tomtom_lanes,tomtom_name,tomtom_rtedir,sfcta_STREETNAME,bridge_detail
fa64bb5cd186be3c57d895528b2b8b3a,bfd53be192eb8e6f3dad088936d5e923,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
fd41ccd200c768bc60e297b2d9c4f4c1,b6b8078e309a108f2bf5e498687f7073,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
fdd7007796a97becd91f7066652a6973,00d66e19e87ff5a3445a5833f904f376,E Capitol Expressway NB,HOV_Lane,US101,I-680,NB,36,232,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
06f95962e155ac0b20f25a66965a888e,4cc16c04eecf11c5b6d750a18f99d6ae,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
071c85a2bd96bc027590754c227b5bf7,e822c6bc039fd7c5819d0adf27b04f9b,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,5,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
08fd50c239bfdcfff10c4d074e11a0bc,d18bcf746b1b628030d6d3afc39c102f,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
0b7ec40112a35ee2da8dcfba2520ff9b,d38da74d83b780e98bf0d2f4a50873fa,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
0f4afaa4cb832f847a9cecfdd4c10f00,45d09d4509d6964125412084e515567c,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
14bb68be26415b9496fa2d9d4b4ab4aa,b8c7ea48c9c93dae49aae2970f7ad939,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
178f66faab9006a8404c33b39fe0de5e,633271deb434694a074f8ac5cd980d93,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
1d80be3df5dd4b3029640fdda4555488,7532df2d88edc5be4ebf6dd0994af7ee,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
234944f65a6c9a2615f12233536d19ca,c8fcc136fdf64c82ef4663f5e1f1b483,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['6', '7']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",6,E Capitol Expy,NA,nan,NA
263d637aeb79a0daf2ae6316abf4a882,1e92a6f37ca1cc8c1d9d36352bf52ade,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
26e457b1ea8f8708e33e0a9994746ec5,96b7e0770e77d09da7424776b1916624,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
28083ec00e550ef1df046726ec4e5286,87dd782b3459fd47b0315118ceea883d,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
2bd90a4d2b981d7e460c459e84434117,b57bd88046f69166abbf533e2c65f582,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk', 'trunk']","['4', '4', '4']","[True, True, True]","['nan', 'nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan', 'nan']",4,E Capitol Expy,NA,nan,NA
2eb769acc29f06f0e78685a5976004ce,6b391a4da8ea736f26c55f5d1b9e6322,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
30264dbc8268b916237932650942bdaa,52709ec741cdb9c637b60c4aaa6a3759,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
3074f9b55d600fb2055ff7348134606d,3d25f61d203dcc56cbb800a9424e4d99,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
327438d1a3d5327ea5b805ca2c076d26,e14532e9b02ae7490fa525f340b15700,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",6,E Capitol Expy,NA,nan,NA
33db507d67d53627d6fcb00e81487313,4f873e7a671dceb57efef9796270753e,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
3415dc7b29f56ef0096210621e10423d,e3eb0a9297eab106fe2a77be9b59d3db,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
36ff94cfd2e510b63722ccfc5dd8264c,6e89c89120ddf3ea9acd753b5fe57d13,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
3b424a4b9f84f8f32e9baf8b78ded83f,8000e91738b7ad7dcbc313c45ceca5ef,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
4704ace6d0311a3e1d0ad46457a4ae2b,0672081d92796135229384cf5593497c,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
4b8f705ffe7560b595eb8ad5fa94c786,b781bda01cd3e4046981692b8472ba4f,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
5157d6921beeddf5fae0d90ed85a2c92,572a18ac3518b5b0b751ae36b12de12c,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
540add4c9463afa5b33467a7212f8ed6,288e99d0a0708e40a69e0dd617240404,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['3', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",3,E Capitol Expy,NA,nan,NA
578aaea23cda6f1c44c4a65f3c1147f3,397e450e27d3b893ca3f5fd403e90e92,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
5ec98a4933589da37199687759686f1e,ae6e61b418e3df73e48aae4a5818477b,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
5f04adbcf1723c6e3eccd3773da319eb,624afe0777b62ec82516447d095f6b22,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
66c88b8ce51721b3c8f035d31d655bf7,1e2bda4bd8468ec2f9251b7ce2ffd872,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
695289d816551d3dc46d9bc1bedb6d8c,9b8843046bd3d8b2c74b3103cb60b0eb,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
6d8f7f6081072995322de25e9d6087ed,86a2e184b0a123ca43c0d61dd8fb47bd,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
6f02a215df570ec8e589fac94ec88db6,301d779e786a0f8635605701d02d7a29,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
76f64060c5f7689fe141726dcfac37bc,62f172ec4d8078b30b441a5c7f10abe5,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
79d1443cc127a70204a393447ad2de3f,76f4f22f98376b2827a115a7bd959c67,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
8d9d8172d1b63109f8acfd4b2850792b,2bd1ef17431ba656b4661cd0e2f9a333,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
8fa5dbbd853411706bb5da63acfdc77f,bf23fa614697d3501b5ba26a1d2eb7a2,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
91b7238d016ca50d94ff3ced39325c74,2de5fb7a84712c000a949aa59e8590eb,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,7,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
923f32b412a1c09624a54bcdaf049069,41b84745ac1c94542e7e03da4269dba8,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
9bbd13c42e3a82d9f08901957993bad9,1ec30eb20d6e403df9d26396b714b262,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
9cedb69db94865f829b1e94ea7058f86,c0b97b572e4c18d97e509865653b5ac0,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
9d499aa915c41a4d7c313d333d11812a,e93ed9731bc38c46771c63ba231f521b,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
a00131aa274e54798f71477f5944e2ee,a5fd5c8aab852149f063f792e3358b44,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
a1f1ad296240089bf54424c758ca3b70,f79abc98ec3563e363949b36ed7e9428,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
a77bf742f08b1f2977ae8efd279d7abd,04ffd9a4078b43c42bff026456e320a5,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
a8fa8bed08e1144e40c7e6c5bb9d6b4e,d964bf12732c174be79d71fd30fce155,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
ad78c0351414999a3521d907ff6354e6,b1adf3e129cc59490ca31e911b2c00b1,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
b06fab8ecc9f6a3abb49946869bd18b1,70bbeb2dd682f418c9ddadb20c66e85e,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
b28c2a7375543fa0a04fc0312c24ddbf,bde79abb9a95b63fad09f83a7d4122c7,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
b4fa38c85000b78e507f005703f2151b,21ddc91845bbd3c273c6e8f962189af9,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['3', '3']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
b77b509e4c9b66a9c0c3da0be941e2b8,c1a9c9990480fcf9fe89eb40d0e0a401,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
b9bf35e71775b1f52b307af35ec328e6,06a07a2798ee9a2ae9db88bee2d1468d,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
bfd646c4eba1a2cbf0d4a1cb70712045,4950486d8fa31875ceea2f3bfca5a3e6,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['6', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
bfec96a8795c25f7e7704673b2efed2c,aa78be7d51c1f8ac254ecc95314f7c03,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
c8657c4d64742145a6691306847a0d8e,c2749de96b0d2eae2e1bfa63454428c2,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
ca4854e5e462837f17f6f529a816db97,1a1e44d97e81997a0177a437debec0bc,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
cbce43f9167dcbbdd24b2e7f5d7a2f14,ace83dae2c33d5c5cd68148f6ff77c82,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,5,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
d0fdfac23032f804774d4c49d52843ca,2aa2b9c89127bed3f1fe1c9e546d1e0b,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
d2f11b71ff458ec3cde68ef77d3e2488,9d006613a2f370c4dfeb19db15b857cf,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
d713cea5bec842be768e1ae97037a821,9c3f044aa151c4c246ceb1ec138fdcd9,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
dc0d34a4a35c08089a3ba57afa76967b,a7acac21f08fc96cfea0209e3af59356,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
de0bd1e3a13ce7304cacbd6c3821e8de,045c6a8d1d4acd0e01b427579c78aba6,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
e1dbd19bbc81928e6a711221e2c153fd,b79cd54796cd8f7d5b6fa1dba573d931,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
e2441e6a6afa4ae5e5024688d3e4de85,f95e0b156fe7f5fc77920170c42b4a7c,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,5,E Capitol Expy,NA,nan,NA
e380191df1384be8243cb374d2b622b7,b503d35354aecc581cc9ac7c28fe7154,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
e9cf377a982f770965228581b99746f9,58f11d59ec1200b41fbc7c73ff2b119e,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,0,E Capitol Expy,NA,nan,NA
faf5fb6409fccb7c31a21fb37d480d87,9db5cc45e4b80bf42e74f72f7240f73d,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,4,True,nan,East Capitol Expressway,nan,4,E Capitol Expy,NA,nan,NA
fdfd74444169aa1af96164a9b84baee8,56da91f4705599227102e19bdd7a5886,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,trunk,6,True,nan,East Capitol Expressway,nan,6,E Capitol Expy,NA,nan,NA
fee5d4e5e14effca46d5094ac099cd9c,48210330016f2082edff4299ab9c5f88,E Capitol Expressway SB,HOV_Lane,I-680,US101,SB,37,233,"['trunk', 'trunk']","['4', '6']","[True, True]","['nan', 'nan']","['East Capitol Expressway', 'East Capitol Expressway']","['nan', 'nan']",4,E Capitol Expy,NA,nan,NA
02093cd3c7c5a65cb16a69e2e4351b3b,a4527d20ef721342847f5214f82d8101,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,motorway,4,True,yes,nan,nan,5,W Jackson St,NA,nan,NA
06990e6d7125eb5f90d40d8bea657cf7,535ffe43c4185023a3e2b07cc0393f6e,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,"['motorway', 'motorway']","['4', '4']","[True, True]","['nan', 'nan']","['nan', 'nan']","['nan', 'nan']",4,W Jackson St,NA,nan,NA
2508a02970593bbeaa9fbfd4b412fdcb,d341555ba2d3a9a716c1bc2663ae98d8,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,motorway,4,True,nan,nan,nan,5,W Jackson St,NA,nan,NA
4028462195030d6f304bac38441cff5c,764a0151162491c7a34e09f2e0d3883e,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4', '4']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'yes']","['nan', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan']",4,W Jackson St,NA,nan,NA
6efbc4296c278e94b543481fbbf1ac3f,72fc359c7646431d672e1fa42a19541e,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,"['motorway', '']","['4', '']","[True, True]","['nan', '']","['nan', '']","['nan', '']",4,CA-92 W,W,nan,NA
aad4c2ed80c5ecbbe145bf4070591772,82c229af3d55727c423497bae227999d,CA 92 WB,HOV_Lane,Eden Landing Rd,San Mateo-Hayward Bridge Toll Plaza,WB,38,234,motorway,3,True,nan,nan,nan,3,W Jackson St,NA,nan,NA
2abb410a0cf3abe04cb7c622077ea717,b658b9a2e4659331daf332d3ef2938b0,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']","['nan', 'building_passage', 'nan']",6,CA-84 W,W,nan,NA
865e574044e0b15911265c7004b8df08,2b58e2224848e722214bd6dc833db25a,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,trunk,2,True,nan,nan,nan,3,Decoto Rd,NA,nan,NA
95696728191df060663dfd513e071c0a,079b74b1fed7df04e9d6da7b0ed963a3,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,motorway,3,True,nan,nan,nan,3,CA-84 W,W,nan,NA
be0b25b3c93a1c072193df8ae693fd74,0ce877135985f1a2e18d953dbf8d541d,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,motorway,3,True,nan,nan,nan,4,CA-84 W,W,nan,NA
c6d8e36fd51cc408065ace44ecc00525,91b93fe4899c2a9c7a996d48a5f929c8,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,motorway,3,True,nan,nan,nan,2,CA-84 W,W,nan,NA
e8fdaaaf7b155fb57d54d26e27fcc615,10c84d3bdb2b7e9a56ac5e288d628ac9,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,motorway,3,True,nan,nan,nan,1,CA-84 W,W,nan,NA
eca3180e1753369ad7f77d689bb3de25,d20a8d5b13484142f46ad118c2974fdf,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,"['motorway', 'motorway', 'motorway']","['4', '4', '3']","[True, True, True]","['yes', 'nan', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",1,CA-84 W,W,nan,NA
ecc73056a1a87c3ef5f4a40edfce6eeb,9f58058822f685b98be40a92e2751652,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,"['motorway', 'motorway', 'motorway']","['2', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-84 W,W,nan,NA
fb48fcd7994805554b8e1e722ecbcf1e,859791bd44827defb4e53cbd2b1b0da4,CA 84 WB,HOV_Lane,I-880,Dumbarton Bridge Toll Plaza,WB,39,235,"['motorway', 'motorway']","['3', '4']","[True, True]","['nan', 'nan']","['nan', 'nan']","['nan', 'nan']",4,CA-84 W,W,nan,NA
731620b4e9b213e334f146b4c6844099,a75880643cb32b8755199980d30d7aad,Grand Ave,HOV_Lane,I-880,I-80,WB,9991,29991,motorway,4,True,yes,nan,nan,3,I-880 N,N,nan,NA
906568d387387c92bb57eeb441d0362b,bb5ec3c955a79a362c3baa5987ddebcb,Grand Ave,HOV_Lane,I-880,I-80,WB,9991,29991,"['primary', 'primary', 'primary']","['2', 'nan', 'nan']","[True, True, True]","['yes', 'nan', 'nan']","['West Grand Avenue', 'West Grand Avenue', 'West Grand Avenue']","['nan', 'nan', 'nan']",2,W Grand Ave,NA,nan,NA
f4ca5eb7c178d4a56f484bd1d1c298ad,9ca0790dbbe8f175b2b65224ec8e0256,Grand Ave,HOV_Lane,I-880,I-80,WB,9991,29991,"['motorway_link', 'motorway_link']","['2', '2']","[True, True]","['nan', 'yes']","['nan', 'nan']","['nan', 'nan']",0,W Grand Ave,NA,nan,NA
f5becf16eaa13a1bb3aed0b2006628c5,5b407c5a379ee69b0e1404d530d67feb,Grand Ave,HOV_Lane,I-880,I-80,WB,9991,29991,"['motorway_link', 'motorway_link']","['2', '2']","[True, True]","['yes', 'yes']","['nan', 'nan']","['nan', 'nan']",1,NA,NA,nan,NA
4a5c5b58960183357a13230069d05ddc,ceaf2746f727a50a31be36beff62da72,I-880/46A,HOV_Lane,I-880 Nimitz Hwy,I-80,NB,9992,29992,"['motorway', 'motorway']","['3', '3']","[True, True]","['yes', 'yes']","['nan', 'nan']","['nan', 'nan']",3,I-880 N,N,nan,NA
0167c71940194a800e0c35023a9933c6,3c0f6b5240da40886379132bd69e383d,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,3,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
01fb45bb57686cc8b083368777119f3a,a4899f4a7b6b490f06589aee4fdf3b76,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,2,True,nan,Redwood Highway,nan,3,US-101 S,S,nan,NA
02908c68fdb539accd7ec586c16d1dd4,8aded8db23abc1a17097b61c5cf7cf44,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,2,True,nan,Redwood Highway,nan,1,NA,NA,nan,NA
08134d2cca3273f0704b53b7f6a2489c,f7eccce0d17f551b0eb263ddc4c06680,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",3,US-101 S,S,nan,NA
166e2d09b352b9385543dc5965f1d044,5584582778059fdd8c4356cbac52db34,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,"['motorway', 'motorway', 'motorway']","['2', '2', '2']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",3,US-101 S,S,nan,NA
2854a17aa2cd305be59fc19ea17c71da,ea3eea69ed6c7bcbfcb2ffd2dcb7b73b,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,3,True,nan,Redwood Highway,nan,3,US-101 S,S,nan,NA
3278e5e2b043dce823623307d080f955,ef05eb737966c8b5d81acd6a774df9ea,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,3,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
329eec8e8dc35bcd8d3ab65b0e363c3c,649f5f1515c0b28e1baee36f95c38b18,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,3,True,nan,Redwood Highway,nan,3,US-101 S,S,nan,NA
46d88870c263911972904857afa44a42,5a12d199c0fe029825f8e972cc17b61f,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,motorway,3,True,nan,Redwood Highway,nan,4,US-101 S,S,nan,NA
4aab3e31dbbac38aafdd85f6a8794fe1,2fa0e9e324f266530676c32b1f8d3862,US 101 SB,HOV_Lane,South of Healdsburg,North of Petaluma,SB,9993,29993,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['Redwood Highway', 'Redwood Highway', 'Redwood Highway']","['nan', 'nan', 'nan']",3,US-101 S,S,nan,NA
