trip_id,arrival_time,departure_time,stop_id,stop_sequence
5186534,17:45:00,17:45:00,12010396,1
5186534,,,12010272,2
5186534,,,12010243,3
5186534,,,12010309,4
5186534,,,12010311,5
5186534,17:50:00,17:50:00,12010287,6
5186534,,,12010320,7
5186534,,,12010313,8
5186534,,,12010367,9
5186534,,,12010364,10
5186534,,,12010362,11
5186534,,,12010240,12
5186534,,,12010237,13
5186534,,,12010239,14
5186534,17:58:00,17:58:00,12010056,15
5186534,,,12010310,16
5186534,,,12010091,17
5186534,,,12088346,18
5186534,18:03:00,18:03:00,12010084,19
5186534,,,12010305,20
5186534,,,12088347,21
5186534,,,12088348,22
5186534,,,12010326,23
5186534,,,12010310,24
5186534,,,12010318,25
5186534,,,12010325,26
5186534,,,12010315,27
5186534,,,12010314,28
5186534,,,12010308,29
5186534,,,12010319,30
5186534,18:17:00,18:17:00,12010312,31
5186534,,,12010307,32
5186534,,,12010242,33
5186534,,,12010273,34
5186534,18:25:00,18:25:00,12010396,35
5186535,19:15:00,19:15:00,12010396,1
5186535,,,12010272,2
5186535,,,12010243,3
5186535,,,12010309,4
5186535,,,12010311,5
5186535,19:20:00,19:20:00,12010287,6
5186535,,,12010320,7
5186535,,,12010313,8
5186535,,,12010367,9
5186535,,,12010364,10
5186535,,,12010362,11
5186535,,,12010240,12
5186535,,,12010237,13
5186535,,,12010239,14
5186535,19:28:00,19:28:00,12010056,15
5186535,,,12010310,16
5186535,,,12010091,17
5186535,,,12088346,18
5186535,19:33:00,19:33:00,12010084,19
5186535,,,12010305,20
5186535,,,12088347,21
5186535,,,12088348,22
5186535,,,12010326,23
5186535,,,12010310,24
5186535,,,12010318,25
5186535,,,12010325,26
5186535,,,12010315,27
5186535,,,12010314,28
5186535,,,12010308,29
5186535,,,12010319,30
5186535,19:47:00,19:47:00,12010312,31
5186535,,,12010307,32
5186535,,,12010242,33
5186535,,,12010273,34
5186535,19:55:00,19:55:00,12010396,35
5186536,07:45:00,07:45:00,12010396,1
5186536,,,12010272,2
5186536,,,12010243,3
5186536,,,12010309,4
5186536,,,12010311,5
5186536,07:50:00,07:50:00,12010287,6
5186536,,,12010320,7
5186536,,,12010313,8
5186536,,,12010367,9
5186536,,,12010364,10
5186536,,,12010362,11
5186536,,,12010240,12
5186536,,,12010237,13
5186536,,,12010239,14
5186536,07:58:00,07:58:00,12010056,15
5186536,,,12010310,16
5186536,,,12010091,17
5186536,,,12088346,18
5186536,08:03:00,08:03:00,12010084,19
5186536,,,12010305,20
5186536,,,12088347,21
5186536,,,12088348,22
5186536,,,12010326,23
5186536,,,12010310,24
5186536,,,12010318,25
5186536,,,12010325,26
5186536,,,12010315,27
5186536,,,12010314,28
5186536,,,12010308,29
5186536,,,12010319,30
5186536,08:17:00,08:17:00,12010312,31
5186536,,,12010307,32
5186536,,,12010242,33
5186536,,,12010273,34
5186536,08:25:00,08:25:00,12010396,35
5186537,09:15:00,09:15:00,12010396,1
5186537,,,12010272,2
5186537,,,12010243,3
5186537,,,12010309,4
5186537,,,12010311,5
5186537,09:20:00,09:20:00,12010287,6
5186537,,,12010320,7
5186537,,,12010313,8
5186537,,,12010367,9
5186537,,,12010364,10
5186537,,,12010362,11
5186537,,,12010240,12
5186537,,,12010237,13
5186537,,,12010239,14
5186537,09:28:00,09:28:00,12010056,15
5186537,,,12010310,16
5186537,,,12010091,17
5186537,,,12088346,18
5186537,09:33:00,09:33:00,12010084,19
5186537,,,12010305,20
5186537,,,12088347,21
5186537,,,12088348,22
5186537,,,12010326,23
5186537,,,12010310,24
5186537,,,12010318,25
5186537,,,12010325,26
5186537,,,12010315,27
5186537,,,12010314,28
5186537,,,12010308,29
5186537,,,12010319,30
5186537,09:47:00,09:47:00,12010312,31
5186537,,,12010307,32
5186537,,,12010242,33
5186537,,,12010273,34
5186537,09:55:00,09:55:00,12010396,35
5186538,10:45:00,10:45:00,12010396,1
5186538,,,12010272,2
5186538,,,12010243,3
5186538,,,12010309,4
5186538,,,12010311,5
5186538,10:50:00,10:50:00,12010287,6
5186538,,,12010320,7
5186538,,,12010313,8
5186538,,,12010367,9
5186538,,,12010364,10
5186538,,,12010362,11
5186538,,,12010240,12
5186538,,,12010237,13
5186538,,,12010239,14
5186538,10:58:00,10:58:00,12010056,15
5186538,,,12010310,16
5186538,,,12010091,17
5186538,,,12088346,18
5186538,11:03:00,11:03:00,12010084,19
5186538,,,12010305,20
5186538,,,12088347,21
5186538,,,12088348,22
5186538,,,12010326,23
5186538,,,12010310,24
5186538,,,12010318,25
5186538,,,12010325,26
5186538,,,12010315,27
5186538,,,12010314,28
5186538,,,12010308,29
5186538,,,12010319,30
5186538,11:17:00,11:17:00,12010312,31
5186538,,,12010307,32
5186538,,,12010242,33
5186538,,,12010273,34
5186538,11:25:00,11:25:00,12010396,35
5186539,12:15:00,12:15:00,12010396,1
5186539,,,12010272,2
5186539,,,12010243,3
5186539,,,12010309,4
5186539,,,12010311,5
5186539,12:20:00,12:20:00,12010287,6
5186539,,,12010320,7
5186539,,,12010313,8
5186539,,,12010367,9
5186539,,,12010364,10
5186539,,,12010362,11
5186539,,,12010240,12
5186539,,,12010237,13
5186539,,,12010239,14
5186539,12:28:00,12:28:00,12010056,15
5186539,,,12010310,16
5186539,,,12010091,17
5186539,,,12088346,18
5186539,12:33:00,12:33:00,12010084,19
5186539,,,12010305,20
5186539,,,12088347,21
5186539,,,12088348,22
5186539,,,12010326,23
5186539,,,12010310,24
5186539,,,12010318,25
5186539,,,12010325,26
5186539,,,12010315,27
5186539,,,12010314,28
5186539,,,12010308,29
5186539,,,12010319,30
5186539,12:47:00,12:47:00,12010312,31
5186539,,,12010307,32
5186539,,,12010242,33
5186539,,,12010273,34
5186539,12:55:00,12:55:00,12010396,35
5186483,13:15:00,13:15:00,12010396,1
5186483,,,12010272,2
5186483,,,12010243,3
5186483,,,12010309,4
5186483,,,12010311,5
5186483,13:20:00,13:20:00,12010287,6
5186483,,,12010320,7
5186483,,,12010313,8
5186483,,,12010367,9
5186483,,,12010364,10
5186483,,,12010362,11
5186483,,,12010240,12
5186483,,,12010237,13
5186483,,,12010239,14
5186483,13:28:00,13:28:00,12010056,15
5186483,,,12010310,16
5186483,,,12010091,17
5186483,,,12088346,18
5186483,13:33:00,13:33:00,12010084,19
5186483,,,12010305,20
5186483,,,12088347,21
5186483,,,12088348,22
5186483,,,12010326,23
5186483,,,12010310,24
5186483,,,12010318,25
5186483,,,12010325,26
5186483,,,12010315,27
5186483,,,12010314,28
5186483,,,12010308,29
5186483,,,12010319,30
5186483,13:47:00,13:47:00,12010312,31
5186483,,,12010307,32
5186483,,,12010242,33
5186483,,,12010273,34
5186483,13:55:00,13:55:00,12010396,35
5186549,11:15:00,11:15:00,12010396,1
5186549,,,12010165,2
5186549,,,12010169,3
5186549,,,12010171,4
5186549,,,12010168,5
5186549,,,12010177,6
5186549,,,12010176,7
5186549,11:20:00,11:20:00,12010174,8
5186549,,,12010172,9
5186549,,,12010180,10
5186549,,,12010361,11
5186549,,,12010360,12
5186549,,,12010059,13
5186549,,,12010058,14
5186549,,,12009992,15
5186549,,,12010399,16
5186549,11:29:00,11:29:00,12010003,17
5186549,,,12010269,18
5186549,,,12010267,19
5186549,,,12010265,20
5186549,,,12010264,21
5186549,,,12010033,22
5186549,,,12010037,23
5186549,,,12010032,24
5186549,,,12010147,25
5186549,,,12010146,26
5186549,11:41:00,11:41:00,12010145,27
5186549,,,12010023,28
5186549,,,12010173,29
5186549,11:48:00,11:48:00,12010182,30
5186549,,,12010178,31
5186549,,,12010166,32
5186549,,,12010181,33
5186549,,,12010170,34
5186549,11:57:00,11:57:00,12010179,35
5186549,,,12010177,36
5186549,,,12010167,37
5186549,,,12010113,38
5186549,,,12009996,39
5186549,12:10:00,12:10:00,12010396,40
5186548,10:20:00,10:20:00,12010396,1
5186548,,,12010165,2
5186548,,,12010169,3
5186548,,,12010171,4
5186548,,,12010168,5
5186548,,,12010177,6
5186548,,,12010176,7
5186548,10:25:00,10:25:00,12010174,8
5186548,,,12010172,9
5186548,,,12010180,10
5186548,,,12010361,11
5186548,,,12010360,12
5186548,,,12010059,13
5186548,,,12010058,14
5186548,,,12009992,15
5186548,,,12010399,16
5186548,10:34:00,10:34:00,12010003,17
5186548,,,12010269,18
5186548,,,12010267,19
5186548,,,12010265,20
5186548,,,12010264,21
5186548,,,12010033,22
5186548,,,12010037,23
5186548,,,12010032,24
5186548,,,12010147,25
5186548,,,12010146,26
5186548,10:46:00,10:46:00,12010145,27
5186548,,,12010023,28
5186548,,,12010173,29
5186548,10:53:00,10:53:00,12010182,30
5186548,,,12010178,31
5186548,,,12010166,32
5186548,,,12010181,33
5186548,,,12010170,34
5186548,11:02:00,11:02:00,12010179,35
5186548,,,12010177,36
5186548,,,12010167,37
5186548,,,12010113,38
5186548,,,12009996,39
5186548,11:15:00,11:15:00,12010396,40
5186551,13:15:00,13:15:00,12010396,1
5186551,,,12010165,2
5186551,,,12010169,3
5186551,,,12010171,4
5186551,,,12010168,5
5186551,,,12010177,6
5186551,,,12010176,7
5186551,13:20:00,13:20:00,12010174,8
5186551,,,12010172,9
5186551,,,12010180,10
5186551,,,12010361,11
5186551,,,12010360,12
5186551,,,12010059,13
5186551,,,12010058,14
5186551,,,12009992,15
5186551,,,12010399,16
5186551,13:29:00,13:29:00,12010003,17
5186551,,,12010269,18
5186551,,,12010267,19
5186551,,,12010265,20
5186551,,,12010264,21
5186551,,,12010033,22
5186551,,,12010037,23
5186551,,,12010032,24
5186551,,,12010147,25
5186551,,,12010146,26
5186551,13:41:00,13:41:00,12010145,27
5186551,,,12010023,28
5186551,,,12010173,29
5186551,13:48:00,13:48:00,12010182,30
5186551,,,12010178,31
5186551,,,12010166,32
5186551,,,12010181,33
5186551,,,12010170,34
5186551,13:57:00,13:57:00,12010179,35
5186551,,,12010177,36
5186551,,,12010167,37
5186551,,,12010113,38
5186551,,,12009996,39
5186551,14:10:00,14:10:00,12010396,40
5186552,14:15:00,14:15:00,12010396,1
5186552,,,12010165,2
5186552,,,12010169,3
5186552,,,12010171,4
5186552,,,12010168,5
5186552,,,12010177,6
5186552,,,12010176,7
5186552,14:20:00,14:20:00,12010174,8
5186552,,,12010172,9
5186552,,,12010180,10
5186552,,,12010361,11
5186552,,,12010360,12
5186552,,,12010059,13
5186552,,,12010058,14
5186552,,,12009992,15
5186552,,,12010399,16
5186552,14:29:00,14:29:00,12010003,17
5186552,,,12010269,18
5186552,,,12010267,19
5186552,,,12010265,20
5186552,,,12010264,21
5186552,,,12010033,22
5186552,,,12010037,23
5186552,,,12010032,24
5186552,,,12010147,25
5186552,,,12010146,26
5186552,14:41:00,14:41:00,12010145,27
5186552,,,12010023,28
5186552,,,12010173,29
5186552,14:48:00,14:48:00,12010182,30
5186552,,,12010178,31
5186552,,,12010166,32
5186552,,,12010181,33
5186552,,,12010170,34
5186552,14:57:00,14:57:00,12010179,35
5186552,,,12010177,36
5186552,,,12010167,37
5186552,,,12010113,38
5186552,,,12009996,39
5186552,15:10:00,15:10:00,12010396,40
5186553,15:15:00,15:15:00,12010396,1
5186553,,,12010165,2
5186553,,,12010169,3
5186553,,,12010171,4
5186553,,,12010168,5
5186553,,,12010177,6
5186553,,,12010176,7
5186553,15:20:00,15:20:00,12010174,8
5186553,,,12010172,9
5186553,,,12010180,10
5186553,,,12010361,11
5186553,,,12010360,12
5186553,,,12010059,13
5186553,,,12010058,14
5186553,,,12009992,15
5186553,,,12010399,16
5186553,15:29:00,15:29:00,12010003,17
5186553,,,12010269,18
5186553,,,12010267,19
5186553,,,12010265,20
5186553,,,12010264,21
5186553,,,12010033,22
5186553,,,12010037,23
5186553,,,12010032,24
5186553,,,12010147,25
5186553,,,12010146,26
5186553,15:41:00,15:41:00,12010145,27
5186553,,,12010023,28
5186553,,,12010173,29
5186553,15:48:00,15:48:00,12010182,30
5186553,,,12010178,31
5186553,,,12010166,32
5186553,,,12010181,33
5186553,,,12010170,34
5186553,15:57:00,15:57:00,12010179,35
5186553,,,12010177,36
5186553,,,12010167,37
5186553,,,12010113,38
5186553,,,12009996,39
5186553,16:10:00,16:10:00,12010396,40
5186554,16:15:00,16:15:00,12010396,1
5186554,,,12010165,2
5186554,,,12010169,3
5186554,,,12010171,4
5186554,,,12010168,5
5186554,,,12010177,6
5186554,,,12010176,7
5186554,16:20:00,16:20:00,12010174,8
5186554,,,12010172,9
5186554,,,12010180,10
5186554,,,12010361,11
5186554,,,12010360,12
5186554,,,12010059,13
5186554,,,12010058,14
5186554,,,12009992,15
5186554,,,12010399,16
5186554,16:29:00,16:29:00,12010003,17
5186554,,,12010269,18
5186554,,,12010267,19
5186554,,,12010265,20
5186554,,,12010264,21
5186554,,,12010033,22
5186554,,,12010037,23
5186554,,,12010032,24
5186554,,,12010147,25
5186554,,,12010146,26
5186554,16:41:00,16:41:00,12010145,27
5186554,,,12010023,28
5186554,,,12010173,29
5186554,16:48:00,16:48:00,12010182,30
5186554,,,12010178,31
5186554,,,12010166,32
5186554,,,12010181,33
5186554,,,12010170,34
5186554,16:57:00,16:57:00,12010179,35
5186554,,,12010177,36
5186554,,,12010167,37
5186554,,,12010113,38
5186554,,,12009996,39
5186554,17:10:00,17:10:00,12010396,40
5186555,06:05:00,06:05:00,12010396,1
5186555,,,12010165,2
5186555,,,12010169,3
5186555,,,12010171,4
5186555,,,12010168,5
5186555,,,12010177,6
5186555,,,12010176,7
5186555,06:10:00,06:10:00,12010174,8
5186555,,,12010172,9
5186555,,,12010180,10
5186555,,,12010361,11
5186555,,,12010360,12
5186555,,,12010059,13
5186555,,,12010058,14
5186555,,,12009992,15
5186555,,,12010399,16
5186555,06:20:00,06:20:00,12010003,17
5186555,,,12010269,18
5186555,,,12010267,19
5186555,,,12010265,20
5186555,,,12010264,21
5186555,,,12010033,22
5186555,,,12010037,23
5186555,,,12010032,24
5186555,,,12010147,25
5186555,,,12010146,26
5186555,06:30:00,06:30:00,12010145,27
5186555,,,12010023,28
5186555,,,12010173,29
5186555,06:35:00,06:35:00,12010182,30
5186555,,,12010178,31
5186555,,,12010166,32
5186555,,,12010181,33
5186555,,,12010170,34
5186555,06:43:00,06:43:00,12010179,35
5186555,,,12010177,36
5186555,,,12010167,37
5186555,,,12010113,38
5186555,,,12009996,39
5186555,06:55:00,06:55:00,12010396,40
5186556,09:00:00,09:00:00,12010396,1
5186556,,,12010165,2
5186556,,,12010169,3
5186556,,,12010171,4
5186556,,,12010168,5
5186556,,,12010177,6
5186556,,,12010176,7
5186556,09:05:00,09:05:00,12010174,8
5186556,,,12010172,9
5186556,,,12010180,10
5186556,,,12010361,11
5186556,,,12010360,12
5186556,,,12010059,13
5186556,,,12010058,14
5186556,,,12009992,15
5186556,,,12010399,16
5186556,09:14:00,09:14:00,12010003,17
5186556,,,12010269,18
5186556,,,12010267,19
5186556,,,12010265,20
5186556,,,12010264,21
5186556,,,12010033,22
5186556,,,12010037,23
5186556,,,12010032,24
5186556,,,12010147,25
5186556,,,12010146,26
5186556,09:26:00,09:26:00,12010145,27
5186556,,,12010023,28
5186556,,,12010173,29
5186556,09:33:00,09:33:00,12010182,30
5186556,,,12010178,31
5186556,,,12010166,32
5186556,,,12010181,33
5186556,,,12010170,34
5186556,09:42:00,09:42:00,12010179,35
5186556,,,12010177,36
5186556,,,12010167,37
5186556,,,12010113,38
5186556,,,12009996,39
5186556,09:55:00,09:55:00,12010396,40
5186557,09:30:00,09:30:00,12010396,1
5186557,,,12010165,2
5186557,,,12010169,3
5186557,,,12010171,4
5186557,,,12010168,5
5186557,,,12010177,6
5186557,,,12010176,7
5186557,09:35:00,09:35:00,12010174,8
5186557,,,12010172,9
5186557,,,12010180,10
5186557,,,12010361,11
5186557,,,12010360,12
5186557,,,12010059,13
5186557,,,12010058,14
5186557,,,12009992,15
5186557,,,12010399,16
5186557,09:44:00,09:44:00,12010003,17
5186557,,,12010269,18
5186557,,,12010267,19
5186557,,,12010265,20
5186557,,,12010264,21
5186557,,,12010033,22
5186557,,,12010037,23
5186557,,,12010032,24
5186557,,,12010147,25
5186557,,,12010146,26
5186557,09:56:00,09:56:00,12010145,27
5186557,,,12010023,28
5186557,,,12010173,29
5186557,10:03:00,10:03:00,12010182,30
5186557,,,12010178,31
5186557,,,12010166,32
5186557,,,12010181,33
5186557,,,12010170,34
5186557,10:12:00,10:12:00,12010179,35
5186557,,,12010177,36
5186557,,,12010167,37
5186557,,,12010113,38
5186557,,,12009996,39
5186557,10:25:00,10:25:00,12010396,40
5186558,10:00:00,10:00:00,12010396,1
5186558,,,12010165,2
5186558,,,12010169,3
5186558,,,12010171,4
5186558,,,12010168,5
5186558,,,12010177,6
5186558,,,12010176,7
5186558,10:05:00,10:05:00,12010174,8
5186558,,,12010172,9
5186558,,,12010180,10
5186558,,,12010361,11
5186558,,,12010360,12
5186558,,,12010059,13
5186558,,,12010058,14
5186558,,,12009992,15
5186558,,,12010399,16
5186558,10:14:00,10:14:00,12010003,17
5186558,,,12010269,18
5186558,,,12010267,19
5186558,,,12010265,20
5186558,,,12010264,21
5186558,,,12010033,22
5186558,,,12010037,23
5186558,,,12010032,24
5186558,,,12010147,25
5186558,,,12010146,26
5186558,10:26:00,10:26:00,12010145,27
5186558,,,12010023,28
5186558,,,12010173,29
5186558,10:33:00,10:33:00,12010182,30
5186558,,,12010178,31
5186558,,,12010166,32
5186558,,,12010181,33
5186558,,,12010170,34
5186558,10:42:00,10:42:00,12010179,35
5186558,,,12010177,36
5186558,,,12010167,37
5186558,,,12010113,38
5186558,,,12009996,39
5186558,10:55:00,10:55:00,12010396,40
5186559,10:30:00,10:30:00,12010396,1
5186559,,,12010165,2
5186559,,,12010169,3
5186559,,,12010171,4
5186559,,,12010168,5
5186559,,,12010177,6
5186559,,,12010176,7
5186559,10:35:00,10:35:00,12010174,8
5186559,,,12010172,9
5186559,,,12010180,10
5186559,,,12010361,11
5186559,,,12010360,12
5186559,,,12010059,13
5186559,,,12010058,14
5186559,,,12009992,15
5186559,,,12010399,16
5186559,10:44:00,10:44:00,12010003,17
5186559,,,12010269,18
5186559,,,12010267,19
5186559,,,12010265,20
5186559,,,12010264,21
5186559,,,12010033,22
5186559,,,12010037,23
5186559,,,12010032,24
5186559,,,12010147,25
5186559,,,12010146,26
5186559,10:56:00,10:56:00,12010145,27
5186559,,,12010023,28
5186559,,,12010173,29
5186559,11:03:00,11:03:00,12010182,30
5186559,,,12010178,31
5186559,,,12010166,32
5186559,,,12010181,33
5186559,,,12010170,34
5186559,11:12:00,11:12:00,12010179,35
5186559,,,12010177,36
5186559,,,12010167,37
5186559,,,12010113,38
5186559,,,12009996,39
5186559,11:25:00,11:25:00,12010396,40
5186560,11:00:00,11:00:00,12010396,1
5186560,,,12010165,2
5186560,,,12010169,3
5186560,,,12010171,4
5186560,,,12010168,5
5186560,,,12010177,6
5186560,,,12010176,7
5186560,11:05:00,11:05:00,12010174,8
5186560,,,12010172,9
5186560,,,12010180,10
5186560,,,12010361,11
5186560,,,12010360,12
5186560,,,12010059,13
5186560,,,12010058,14
5186560,,,12009992,15
5186560,,,12010399,16
5186560,11:14:00,11:14:00,12010003,17
5186560,,,12010269,18
5186560,,,12010267,19
5186560,,,12010265,20
5186560,,,12010264,21
5186560,,,12010033,22
5186560,,,12010037,23
5186560,,,12010032,24
5186560,,,12010147,25
5186560,,,12010146,26
5186560,11:26:00,11:26:00,12010145,27
5186560,,,12010023,28
5186560,,,12010173,29
5186560,11:33:00,11:33:00,12010182,30
5186560,,,12010178,31
5186560,,,12010166,32
5186560,,,12010181,33
5186560,,,12010170,34
5186560,11:42:00,11:42:00,12010179,35
5186560,,,12010177,36
5186560,,,12010167,37
5186560,,,12010113,38
5186560,,,12009996,39
5186560,11:55:00,11:55:00,12010396,40
5186561,11:30:00,11:30:00,12010396,1
5186561,,,12010165,2
5186561,,,12010169,3
5186561,,,12010171,4
5186561,,,12010168,5
5186561,,,12010177,6
5186561,,,12010176,7
5186561,11:35:00,11:35:00,12010174,8
5186561,,,12010172,9
5186561,,,12010180,10
5186561,,,12010361,11
5186561,,,12010360,12
5186561,,,12010059,13
5186561,,,12010058,14
5186561,,,12009992,15
5186561,,,12010399,16
5186561,11:44:00,11:44:00,12010003,17
5186561,,,12010269,18
5186561,,,12010267,19
5186561,,,12010265,20
5186561,,,12010264,21
5186561,,,12010033,22
5186561,,,12010037,23
5186561,,,12010032,24
5186561,,,12010147,25
5186561,,,12010146,26
5186561,11:56:00,11:56:00,12010145,27
5186561,,,12010023,28
5186561,,,12010173,29
5186561,12:03:00,12:03:00,12010182,30
5186561,,,12010178,31
5186561,,,12010166,32
5186561,,,12010181,33
5186561,,,12010170,34
5186561,12:12:00,12:12:00,12010179,35
5186561,,,12010177,36
5186561,,,12010167,37
5186561,,,12010113,38
5186561,,,12009996,39
5186561,12:25:00,12:25:00,12010396,40
5186562,12:00:00,12:00:00,12010396,1
5186562,,,12010165,2
5186562,,,12010169,3
5186562,,,12010171,4
5186562,,,12010168,5
5186562,,,12010177,6
5186562,,,12010176,7
5186562,12:05:00,12:05:00,12010174,8
5186562,,,12010172,9
5186562,,,12010180,10
5186562,,,12010361,11
5186562,,,12010360,12
5186562,,,12010059,13
5186562,,,12010058,14
5186562,,,12009992,15
5186562,,,12010399,16
5186562,12:14:00,12:14:00,12010003,17
5186562,,,12010269,18
5186562,,,12010267,19
5186562,,,12010265,20
5186562,,,12010264,21
5186562,,,12010033,22
5186562,,,12010037,23
5186562,,,12010032,24
5186562,,,12010147,25
5186562,,,12010146,26
5186562,12:26:00,12:26:00,12010145,27
5186562,,,12010023,28
5186562,,,12010173,29
5186562,12:33:00,12:33:00,12010182,30
5186562,,,12010178,31
5186562,,,12010166,32
5186562,,,12010181,33
5186562,,,12010170,34
5186562,12:42:00,12:42:00,12010179,35
5186562,,,12010177,36
5186562,,,12010167,37
5186562,,,12010113,38
5186562,,,12009996,39
5186562,12:55:00,12:55:00,12010396,40
5186563,12:30:00,12:30:00,12010396,1
5186563,,,12010165,2
5186563,,,12010169,3
5186563,,,12010171,4
5186563,,,12010168,5
5186563,,,12010177,6
5186563,,,12010176,7
5186563,12:35:00,12:35:00,12010174,8
5186563,,,12010172,9
5186563,,,12010180,10
5186563,,,12010361,11
5186563,,,12010360,12
5186563,,,12010059,13
5186563,,,12010058,14
5186563,,,12009992,15
5186563,,,12010399,16
5186563,12:44:00,12:44:00,12010003,17
5186563,,,12010269,18
5186563,,,12010267,19
5186563,,,12010265,20
5186563,,,12010264,21
5186563,,,12010033,22
5186563,,,12010037,23
5186563,,,12010032,24
5186563,,,12010147,25
5186563,,,12010146,26
5186563,12:56:00,12:56:00,12010145,27
5186563,,,12010023,28
5186563,,,12010173,29
5186563,13:03:00,13:03:00,12010182,30
5186563,,,12010178,31
5186563,,,12010166,32
5186563,,,12010181,33
5186563,,,12010170,34
5186563,13:12:00,13:12:00,12010179,35
5186563,,,12010177,36
5186563,,,12010167,37
5186563,,,12010113,38
5186563,,,12009996,39
5186563,13:25:00,13:25:00,12010396,40
5186564,13:00:00,13:00:00,12010396,1
5186564,,,12010165,2
5186564,,,12010169,3
5186564,,,12010171,4
5186564,,,12010168,5
5186564,,,12010177,6
5186564,,,12010176,7
5186564,13:05:00,13:05:00,12010174,8
5186564,,,12010172,9
5186564,,,12010180,10
5186564,,,12010361,11
5186564,,,12010360,12
5186564,,,12010059,13
5186564,,,12010058,14
5186564,,,12009992,15
5186564,,,12010399,16
5186564,13:20:00,13:20:00,12010003,17
5186564,,,12010269,18
5186564,,,12010267,19
5186564,,,12010265,20
5186564,,,12010264,21
5186564,,,12010033,22
5186564,,,12010037,23
5186564,,,12010032,24
5186564,,,12010147,25
5186564,,,12010146,26
5186564,13:30:00,13:30:00,12010145,27
5186564,,,12010023,28
5186564,,,12010173,29
5186564,13:35:00,13:35:00,12010182,30
5186564,,,12010178,31
5186564,,,12010166,32
5186564,,,12010181,33
5186564,,,12010170,34
5186564,13:43:00,13:43:00,12010179,35
5186564,,,12010177,36
5186564,,,12010167,37
5186564,,,12010113,38
5186564,,,12009996,39
5186564,13:55:00,13:55:00,12010396,40
5186565,13:30:00,13:30:00,12010396,1
5186565,,,12010165,2
5186565,,,12010169,3
5186565,,,12010171,4
5186565,,,12010168,5
5186565,,,12010177,6
5186565,,,12010176,7
5186565,13:35:00,13:35:00,12010174,8
5186565,,,12010172,9
5186565,,,12010180,10
5186565,,,12010361,11
5186565,,,12010360,12
5186565,,,12010059,13
5186565,,,12010058,14
5186565,,,12009992,15
5186565,,,12010399,16
5186565,13:50:00,13:50:00,12010003,17
5186565,,,12010269,18
5186565,,,12010267,19
5186565,,,12010265,20
5186565,,,12010264,21
5186565,,,12010033,22
5186565,,,12010037,23
5186565,,,12010032,24
5186565,,,12010147,25
5186565,,,12010146,26
5186565,14:00:00,14:00:00,12010145,27
5186565,,,12010023,28
5186565,,,12010173,29
5186565,14:05:00,14:05:00,12010182,30
5186565,,,12010178,31
5186565,,,12010166,32
5186565,,,12010181,33
5186565,,,12010170,34
5186565,14:13:00,14:13:00,12010179,35
5186565,,,12010177,36
5186565,,,12010167,37
5186565,,,12010113,38
5186565,,,12009996,39
5186565,14:25:00,14:25:00,12010396,40
5186566,14:00:00,14:00:00,12010396,1
5186566,,,12010165,2
5186566,,,12010169,3
5186566,,,12010171,4
5186566,,,12010168,5
5186566,,,12010177,6
5186566,,,12010176,7
5186566,14:05:00,14:05:00,12010174,8
5186566,,,12010172,9
5186566,,,12010180,10
5186566,,,12010361,11
5186566,,,12010360,12
5186566,,,12010059,13
5186566,,,12010058,14
5186566,,,12009992,15
5186566,,,12010399,16
5186566,14:20:00,14:20:00,12010003,17
5186566,,,12010269,18
5186566,,,12010267,19
5186566,,,12010265,20
5186566,,,12010264,21
5186566,,,12010033,22
5186566,,,12010037,23
5186566,,,12010032,24
5186566,,,12010147,25
5186566,,,12010146,26
5186566,14:30:00,14:30:00,12010145,27
5186566,,,12010023,28
5186566,,,12010173,29
5186566,14:35:00,14:35:00,12010182,30
5186566,,,12010178,31
5186566,,,12010166,32
5186566,,,12010181,33
5186566,,,12010170,34
5186566,14:43:00,14:43:00,12010179,35
5186566,,,12010177,36
5186566,,,12010167,37
5186566,,,12010113,38
5186566,,,12009996,39
5186566,14:55:00,14:55:00,12010396,40
5186567,14:30:00,14:30:00,12010396,1
5186567,,,12010165,2
5186567,,,12010169,3
5186567,,,12010171,4
5186567,,,12010168,5
5186567,,,12010177,6
5186567,,,12010176,7
5186567,14:35:00,14:35:00,12010174,8
5186567,,,12010172,9
5186567,,,12010180,10
5186567,,,12010361,11
5186567,,,12010360,12
5186567,,,12010059,13
5186567,,,12010058,14
5186567,,,12009992,15
5186567,,,12010399,16
5186567,14:50:00,14:50:00,12010003,17
5186567,,,12010269,18
5186567,,,12010267,19
5186567,,,12010265,20
5186567,,,12010264,21
5186567,,,12010033,22
5186567,,,12010037,23
5186567,,,12010032,24
5186567,,,12010147,25
5186567,,,12010146,26
5186567,15:00:00,15:00:00,12010145,27
5186567,,,12010023,28
5186567,,,12010173,29
5186567,15:05:00,15:05:00,12010182,30
5186567,,,12010178,31
5186567,,,12010166,32
5186567,,,12010181,33
5186567,,,12010170,34
5186567,15:13:00,15:13:00,12010179,35
5186567,,,12010177,36
5186567,,,12010167,37
5186567,,,12010113,38
5186567,,,12009996,39
5186567,15:25:00,15:25:00,12010396,40
5186568,15:00:00,15:00:00,12010396,1
5186568,,,12010165,2
5186568,,,12010169,3
5186568,,,12010171,4
5186568,,,12010168,5
5186568,,,12010177,6
5186568,,,12010176,7
5186568,15:05:00,15:05:00,12010174,8
5186568,,,12010172,9
5186568,,,12010180,10
5186568,,,12010361,11
